Datum;Erzeugung_Enercon-126_Enercon E-70 E4/2000;Erzeugung_SÃ¼dwind N3127_Enercon E-70 E4/2000;Erzeugung_Enercon E-66/18.70_Enercon E-70 E4/2000;Erzeugung_Nordex N117/3000_Enercon E-70 E4/2000;Erzeugung_Nordex N27/150_Enercon E-70 E4/2000;Erzeugung_AN Bonus 600/44_Enercon E-70 E4/2000;Erzeugung_AN Bonus 600/45_Enercon E-70 E4/2000;Erzeugung_Enercon E-40/5.40_Enercon E-70 E4/2000;Erzeugung_Senvion MM100_Enercon E-70 E4/2000;Erzeugung_Nordex N117/2400_Enercon E-70 E4/2000;Erzeugung_Nordex N100/2500_Enercon E-70 E4/2000;Erzeugung_Micon M1500-600_Enercon E-70 E4/2000;Erzeugung_Enercon E-40/6.44_Enercon E-70 E4/2000;Erzeugung_Vestas V90-2MW_Enercon E-70 E4/2000;Erzeugung_Vestas V117-3.3MW_Enercon E-70 E4/2000;Erzeugung_Enercon E-66/15.66_Enercon E-70 E4/2000;Erzeugung_Repower MD77_Enercon E-70 E4/2000;Erzeugung_Repower 3.4M104_Enercon E-70 E4/2000;Erzeugung_Tacke TW 600_Enercon E-70 E4/2000;Erzeugung_Enercon E-92_Enercon E-70 E4/2000;Erzeugung_NEG Micon NM48/600_Enercon E-70 E4/2000;Erzeugung_Siemens SWT-3.0-113_Enercon E-70 E4/2000
2019-07-06 10:00:00;1688;112;506;844;42;248;248;140;829;675;703;168;168;562;928;422;422;957;248;829;168;844
2019-07-06 11:00:00;1911;122;573;955;47;271;271;159;903;764;796;191;191;637;1051;477;477;1082;271;903;191;955
2019-07-06 12:00:00;1822;106;546;911;45;235;235;151;785;728;759;182;182;607;1002;455;455;1032;235;785;182;911
2019-07-06 13:00:00;2044;114;613;1022;51;253;253;170;844;817;851;204;204;681;1124;511;511;1158;253;844;204;1022
2019-07-06 14:00:00;2355;110;706;1177;58;244;244;196;814;942;981;235;235;785;1295;588;588;1334;244;814;235;1177
2019-07-06 15:00:00;2977;134;893;1488;74;297;297;248;992;1191;1240;297;297;992;1637;744;744;1687;297;992;297;1488
2019-07-06 16:00:00;3377;172;1013;1688;84;382;382;281;1274;1351;1407;337;337;1125;1857;844;844;1914;382;1274;337;1688
2019-07-06 17:00:00;3333;174;1000;1666;83;386;386;277;1288;1333;1388;333;333;1111;1833;833;833;1888;386;1288;333;1666
2019-07-06 18:00:00;3111;148;933;1555;77;328;328;259;1096;1244;1296;311;311;1037;1711;777;777;1762;328;1096;311;1555
2019-07-06 19:00:00;2844;146;853;1422;71;324;324;237;1081;1137;1185;284;284;948;1564;711;711;1611;324;1081;284;1422
2019-07-06 20:00:00;2266;128;680;1133;56;284;284;188;948;906;944;226;226;755;1246;566;566;1284;284;948;226;1133
2019-07-06 21:00:00;2400;108;720;1200;60;240;240;200;800;960;1000;240;240;800;1320;600;600;1360;240;800;240;1200
2019-07-06 22:00:00;2133;104;640;1066;53;231;231;177;770;853;888;213;213;711;1173;533;533;1208;231;770;213;1066
2019-07-06 23:00:00;2000;102;600;1000;50;226;226;166;755;800;833;200;200;666;1100;500;500;1133;226;755;200;1000
2019-07-07 00:00:00;1511;100;453;755;37;222;222;125;740;604;629;151;151;503;831;377;377;856;222;740;151;755
2019-07-07 01:00:00;1911;92;573;955;47;204;204;159;681;764;796;191;191;637;1051;477;477;1082;204;681;191;955
2019-07-07 02:00:00;2000;94;600;1000;50;208;208;166;696;800;833;200;200;666;1100;500;500;1133;208;696;200;1000
2019-07-07 03:00:00;1644;98;493;822;41;217;217;137;725;657;685;164;164;548;904;411;411;931;217;725;164;822
2019-07-07 04:00:00;0;80;0;0;0;177;177;0;592;0;0;0;0;0;0;0;0;0;177;592;0;0
2019-07-07 05:00:00;1200;74;360;600;30;164;164;100;548;480;500;120;120;400;660;300;300;680;164;548;120;600
2019-07-07 06:00:00;1777;72;533;888;44;160;160;148;533;711;740;177;177;592;977;444;444;1007;160;533;177;888
2019-07-07 07:00:00;1955;86;586;977;48;191;191;162;637;782;814;195;195;651;1075;488;488;1108;191;637;195;977
2019-07-07 08:00:00;2622;126;786;1311;65;280;280;218;933;1048;1092;262;262;874;1442;655;655;1485;280;933;262;1311
2019-07-07 09:00:00;2488;136;746;1244;62;302;302;207;1007;995;1037;248;248;829;1368;622;622;1410;302;1007;248;1244
2019-07-07 10:00:00;2177;124;653;1088;54;275;275;181;918;871;907;217;217;725;1197;544;544;1234;275;918;217;1088
2019-07-07 11:00:00;2622;102;786;1311;65;226;226;218;755;1048;1092;262;262;874;1442;655;655;1485;226;755;262;1311
2019-07-07 12:00:00;2977;118;893;1488;74;262;262;248;874;1191;1240;297;297;992;1637;744;744;1687;262;874;297;1488
2019-07-07 13:00:00;2844;162;853;1422;71;359;359;237;1200;1137;1185;284;284;948;1564;711;711;1611;359;1200;284;1422
2019-07-07 14:00:00;2977;150;893;1488;74;333;333;248;1111;1191;1240;297;297;992;1637;744;744;1687;333;1111;297;1488
2019-07-07 15:00:00;2933;144;880;1466;73;320;320;244;1066;1173;1222;293;293;977;1613;733;733;1662;320;1066;293;1466
2019-07-07 16:00:00;2800;142;840;1400;70;315;315;233;1051;1120;1166;280;280;933;1540;700;700;1586;315;1051;280;1400
2019-07-07 17:00:00;2666;154;800;1333;66;342;342;222;1140;1066;1111;266;266;888;1466;666;666;1511;342;1140;266;1333
2019-07-07 18:00:00;2355;130;706;1177;58;288;288;196;962;942;981;235;235;785;1295;588;588;1334;288;962;235;1177
2019-07-07 19:00:00;1822;112;546;911;45;248;248;151;829;728;759;182;182;607;1002;455;455;1032;248;829;182;911
2019-07-07 20:00:00;0;72;0;0;0;160;160;0;533;0;0;0;0;0;0;0;0;0;160;533;0;0
2019-07-07 21:00:00;0;52;0;0;0;115;115;0;385;0;0;0;0;0;0;0;0;0;115;385;0;0
2019-07-07 22:00:00;0;50;0;0;0;111;111;0;370;0;0;0;0;0;0;0;0;0;111;370;0;0
2019-07-07 23:00:00;1288;74;386;644;32;164;164;107;548;515;537;128;128;429;708;322;322;730;164;548;128;644
2019-07-08 00:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-07-08 01:00:00;0;58;0;0;0;128;128;0;429;0;0;0;0;0;0;0;0;0;128;429;0;0
2019-07-08 02:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-08 03:00:00;0;72;0;0;0;160;160;0;533;0;0;0;0;0;0;0;0;0;160;533;0;0
2019-07-08 04:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-07-08 05:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-07-08 06:00:00;1155;80;346;577;28;177;177;96;592;462;481;115;115;385;635;288;288;654;177;592;115;577
2019-07-08 07:00:00;1511;92;453;755;37;204;204;125;681;604;629;151;151;503;831;377;377;856;204;681;151;755
2019-07-08 08:00:00;1777;90;533;888;44;200;200;148;666;711;740;177;177;592;977;444;444;1007;200;666;177;888
2019-07-08 09:00:00;1777;98;533;888;44;217;217;148;725;711;740;177;177;592;977;444;444;1007;217;725;177;888
2019-07-08 10:00:00;1244;90;373;622;31;200;200;103;666;497;518;124;124;414;684;311;311;705;200;666;124;622
2019-07-08 11:00:00;1600;106;480;800;40;235;235;133;785;640;666;160;160;533;880;400;400;906;235;785;160;800
2019-07-08 12:00:00;1511;96;453;755;37;213;213;125;711;604;629;151;151;503;831;377;377;856;213;711;151;755
2019-07-08 13:00:00;2400;96;720;1200;60;213;213;200;711;960;1000;240;240;800;1320;600;600;1360;213;711;240;1200
2019-07-08 14:00:00;1866;98;560;933;46;217;217;155;725;746;777;186;186;622;1026;466;466;1057;217;725;186;933
2019-07-08 15:00:00;2266;122;680;1133;56;271;271;188;903;906;944;226;226;755;1246;566;566;1284;271;903;226;1133
2019-07-08 16:00:00;2444;118;733;1222;61;262;262;203;874;977;1018;244;244;814;1344;611;611;1385;262;874;244;1222
2019-07-08 17:00:00;2666;142;800;1333;66;315;315;222;1051;1066;1111;266;266;888;1466;666;666;1511;315;1051;266;1333
2019-07-08 18:00:00;2355;124;706;1177;58;275;275;196;918;942;981;235;235;785;1295;588;588;1334;275;918;235;1177
2019-07-08 19:00:00;2044;114;613;1022;51;253;253;170;844;817;851;204;204;681;1124;511;511;1158;253;844;204;1022
2019-07-08 20:00:00;1777;92;533;888;44;204;204;148;681;711;740;177;177;592;977;444;444;1007;204;681;177;888
2019-07-08 21:00:00;1333;82;400;666;33;182;182;111;607;533;555;133;133;444;733;333;333;755;182;607;133;666
2019-07-08 22:00:00;0;68;0;0;0;151;151;0;503;0;0;0;0;0;0;0;0;0;151;503;0;0
2019-07-08 23:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-07-09 00:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-09 01:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-09 02:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-07-09 03:00:00;0;52;0;0;0;115;115;0;385;0;0;0;0;0;0;0;0;0;115;385;0;0
2019-07-09 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-09 05:00:00;0;70;0;0;0;155;155;0;518;0;0;0;0;0;0;0;0;0;155;518;0;0
2019-07-09 06:00:00;1111;66;333;555;27;146;146;92;488;444;462;111;111;370;611;277;277;629;146;488;111;555
2019-07-09 07:00:00;1111;62;333;555;27;137;137;92;459;444;462;111;111;370;611;277;277;629;137;459;111;555
2019-07-09 08:00:00;1466;68;440;733;36;151;151;122;503;586;611;146;146;488;806;366;366;831;151;503;146;733
2019-07-09 09:00:00;1866;90;560;933;46;200;200;155;666;746;777;186;186;622;1026;466;466;1057;200;666;186;933
2019-07-09 10:00:00;1866;94;560;933;46;208;208;155;696;746;777;186;186;622;1026;466;466;1057;208;696;186;933
2019-07-09 11:00:00;2088;92;626;1044;52;204;204;174;681;835;870;208;208;696;1148;522;522;1183;204;681;208;1044
2019-07-09 12:00:00;1688;102;506;844;42;226;226;140;755;675;703;168;168;562;928;422;422;957;226;755;168;844
2019-07-09 13:00:00;2222;112;666;1111;55;248;248;185;829;888;925;222;222;740;1222;555;555;1259;248;829;222;1111
2019-07-09 14:00:00;2488;138;746;1244;62;306;306;207;1022;995;1037;248;248;829;1368;622;622;1410;306;1022;248;1244
2019-07-09 15:00:00;2444;138;733;1222;61;306;306;203;1022;977;1018;244;244;814;1344;611;611;1385;306;1022;244;1222
2019-07-09 16:00:00;2488;132;746;1244;62;293;293;207;977;995;1037;248;248;829;1368;622;622;1410;293;977;248;1244
2019-07-09 17:00:00;2311;134;693;1155;57;297;297;192;992;924;962;231;231;770;1271;577;577;1309;297;992;231;1155
2019-07-09 18:00:00;1955;116;586;977;48;257;257;162;859;782;814;195;195;651;1075;488;488;1108;257;859;195;977
2019-07-09 19:00:00;1644;100;493;822;41;222;222;137;740;657;685;164;164;548;904;411;411;931;222;740;164;822
2019-07-09 20:00:00;1288;82;386;644;32;182;182;107;607;515;537;128;128;429;708;322;322;730;182;607;128;644
2019-07-09 21:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-09 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-09 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-10 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-10 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-10 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-10 03:00:00;1155;56;346;577;28;124;124;96;414;462;481;115;115;385;635;288;288;654;124;414;115;577
2019-07-10 04:00:00;1155;66;346;577;28;146;146;96;488;462;481;115;115;385;635;288;288;654;146;488;115;577
2019-07-10 05:00:00;1288;86;386;644;32;191;191;107;637;515;537;128;128;429;708;322;322;730;191;637;128;644
2019-07-10 06:00:00;1333;84;400;666;33;186;186;111;622;533;555;133;133;444;733;333;333;755;186;622;133;666
2019-07-10 07:00:00;1288;80;386;644;32;177;177;107;592;515;537;128;128;429;708;322;322;730;177;592;128;644
2019-07-10 08:00:00;1377;86;413;688;34;191;191;114;637;551;574;137;137;459;757;344;344;780;191;637;137;688
2019-07-10 09:00:00;1644;82;493;822;41;182;182;137;607;657;685;164;164;548;904;411;411;931;182;607;164;822
2019-07-10 10:00:00;1688;90;506;844;42;200;200;140;666;675;703;168;168;562;928;422;422;957;200;666;168;844
2019-07-10 11:00:00;1822;88;546;911;45;195;195;151;651;728;759;182;182;607;1002;455;455;1032;195;651;182;911
2019-07-10 12:00:00;1644;86;493;822;41;191;191;137;637;657;685;164;164;548;904;411;411;931;191;637;164;822
2019-07-10 13:00:00;2000;100;600;1000;50;222;222;166;740;800;833;200;200;666;1100;500;500;1133;222;740;200;1000
2019-07-10 14:00:00;2133;98;640;1066;53;217;217;177;725;853;888;213;213;711;1173;533;533;1208;217;725;213;1066
2019-07-10 15:00:00;2222;102;666;1111;55;226;226;185;755;888;925;222;222;740;1222;555;555;1259;226;755;222;1111
2019-07-10 16:00:00;2355;108;706;1177;58;240;240;196;800;942;981;235;235;785;1295;588;588;1334;240;800;235;1177
2019-07-10 17:00:00;2000;106;600;1000;50;235;235;166;785;800;833;200;200;666;1100;500;500;1133;235;785;200;1000
2019-07-10 18:00:00;2000;106;600;1000;50;235;235;166;785;800;833;200;200;666;1100;500;500;1133;235;785;200;1000
2019-07-10 19:00:00;0;76;0;0;0;168;168;0;562;0;0;0;0;0;0;0;0;0;168;562;0;0
2019-07-10 20:00:00;0;50;0;0;0;111;111;0;370;0;0;0;0;0;0;0;0;0;111;370;0;0
2019-07-10 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-10 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-10 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 07:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-07-11 08:00:00;1111;58;333;555;27;128;128;92;429;444;462;111;111;370;611;277;277;629;128;429;111;555
2019-07-11 09:00:00;1244;66;373;622;31;146;146;103;488;497;518;124;124;414;684;311;311;705;146;488;124;622
2019-07-11 10:00:00;1244;64;373;622;31;142;142;103;474;497;518;124;124;414;684;311;311;705;142;474;124;622
2019-07-11 11:00:00;1333;80;400;666;33;177;177;111;592;533;555;133;133;444;733;333;333;755;177;592;133;666
2019-07-11 12:00:00;1155;64;346;577;28;142;142;96;474;462;481;115;115;385;635;288;288;654;142;474;115;577
2019-07-11 13:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 14:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 15:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 16:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 17:00:00;0;76;0;0;0;168;168;0;562;0;0;0;0;0;0;0;0;0;168;562;0;0
2019-07-11 18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 19:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-11 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 02:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-12 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 08:00:00;1244;0;373;622;31;0;0;103;0;497;518;124;124;414;684;311;311;705;0;0;124;622
2019-07-12 09:00:00;1111;52;333;555;27;115;115;92;385;444;462;111;111;370;611;277;277;629;115;385;111;555
2019-07-12 10:00:00;1377;0;413;688;34;0;0;114;0;551;574;137;137;459;757;344;344;780;0;0;137;688
2019-07-12 11:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-07-12 12:00:00;1422;64;426;711;35;142;142;118;474;568;592;142;142;474;782;355;355;805;142;474;142;711
2019-07-12 13:00:00;2222;84;666;1111;55;186;186;185;622;888;925;222;222;740;1222;555;555;1259;186;622;222;1111
2019-07-12 14:00:00;2222;92;666;1111;55;204;204;185;681;888;925;222;222;740;1222;555;555;1259;204;681;222;1111
2019-07-12 15:00:00;1733;72;520;866;43;160;160;144;533;693;722;173;173;577;953;433;433;982;160;533;173;866
2019-07-12 16:00:00;1600;78;480;800;40;173;173;133;577;640;666;160;160;533;880;400;400;906;173;577;160;800
2019-07-12 17:00:00;2088;98;626;1044;52;217;217;174;725;835;870;208;208;696;1148;522;522;1183;217;725;208;1044
2019-07-12 18:00:00;1644;114;493;822;41;253;253;137;844;657;685;164;164;548;904;411;411;931;253;844;164;822
2019-07-12 19:00:00;1511;84;453;755;37;186;186;125;622;604;629;151;151;503;831;377;377;856;186;622;151;755
2019-07-12 20:00:00;0;60;0;0;0;133;133;0;444;0;0;0;0;0;0;0;0;0;133;444;0;0
2019-07-12 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-12 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-13 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-13 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-13 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-13 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-13 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-13 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-13 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-13 07:00:00;0;58;0;0;0;128;128;0;429;0;0;0;0;0;0;0;0;0;128;429;0;0
2019-07-13 08:00:00;0;60;0;0;0;133;133;0;444;0;0;0;0;0;0;0;0;0;133;444;0;0
2019-07-13 09:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-07-13 10:00:00;1200;50;360;600;30;111;111;100;370;480;500;120;120;400;660;300;300;680;111;370;120;600
2019-07-13 11:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-07-13 12:00:00;1555;70;466;777;38;155;155;129;518;622;648;155;155;518;855;388;388;881;155;518;155;777
2019-07-13 13:00:00;1466;104;440;733;36;231;231;122;770;586;611;146;146;488;806;366;366;831;231;770;146;733
2019-07-13 14:00:00;2088;54;626;1044;52;120;120;174;400;835;870;208;208;696;1148;522;522;1183;120;400;208;1044
2019-07-13 15:00:00;2355;102;706;1177;58;226;226;196;755;942;981;235;235;785;1295;588;588;1334;226;755;235;1177
2019-07-13 16:00:00;2755;120;826;1377;68;266;266;229;888;1102;1148;275;275;918;1515;688;688;1561;266;888;275;1377
2019-07-13 17:00:00;2177;136;653;1088;54;302;302;181;1007;871;907;217;217;725;1197;544;544;1234;302;1007;217;1088
2019-07-13 18:00:00;2311;122;693;1155;57;271;271;192;903;924;962;231;231;770;1271;577;577;1309;271;903;231;1155
2019-07-13 19:00:00;2355;128;706;1177;58;284;284;196;948;942;981;235;235;785;1295;588;588;1334;284;948;235;1177
2019-07-13 20:00:00;1777;100;533;888;44;222;222;148;740;711;740;177;177;592;977;444;444;1007;222;740;177;888
2019-07-13 21:00:00;1288;64;386;644;32;142;142;107;474;515;537;128;128;429;708;322;322;730;142;474;128;644
2019-07-13 22:00:00;0;62;0;0;0;137;137;0;459;0;0;0;0;0;0;0;0;0;137;459;0;0
2019-07-13 23:00:00;0;50;0;0;0;111;111;0;370;0;0;0;0;0;0;0;0;0;111;370;0;0
2019-07-14 00:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-14 01:00:00;0;58;0;0;0;128;128;0;429;0;0;0;0;0;0;0;0;0;128;429;0;0
2019-07-14 02:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-14 03:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-07-14 04:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-07-14 05:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-14 06:00:00;1111;60;333;555;27;133;133;92;444;444;462;111;111;370;611;277;277;629;133;444;111;555
2019-07-14 07:00:00;0;68;0;0;0;151;151;0;503;0;0;0;0;0;0;0;0;0;151;503;0;0
2019-07-14 08:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-07-14 09:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-07-14 10:00:00;0;62;0;0;0;137;137;0;459;0;0;0;0;0;0;0;0;0;137;459;0;0
2019-07-14 11:00:00;1155;56;346;577;28;124;124;96;414;462;481;115;115;385;635;288;288;654;124;414;115;577
2019-07-14 12:00:00;1422;68;426;711;35;151;151;118;503;568;592;142;142;474;782;355;355;805;151;503;142;711
2019-07-14 13:00:00;1911;82;573;955;47;182;182;159;607;764;796;191;191;637;1051;477;477;1082;182;607;191;955
2019-07-14 14:00:00;1822;88;546;911;45;195;195;151;651;728;759;182;182;607;1002;455;455;1032;195;651;182;911
2019-07-14 15:00:00;2044;98;613;1022;51;217;217;170;725;817;851;204;204;681;1124;511;511;1158;217;725;204;1022
2019-07-14 16:00:00;1866;92;560;933;46;204;204;155;681;746;777;186;186;622;1026;466;466;1057;204;681;186;933
2019-07-14 17:00:00;1866;84;560;933;46;186;186;155;622;746;777;186;186;622;1026;466;466;1057;186;622;186;933
2019-07-14 18:00:00;1644;94;493;822;41;208;208;137;696;657;685;164;164;548;904;411;411;931;208;696;164;822
2019-07-14 19:00:00;1377;90;413;688;34;200;200;114;666;551;574;137;137;459;757;344;344;780;200;666;137;688
2019-07-14 20:00:00;1466;66;440;733;36;146;146;122;488;586;611;146;146;488;806;366;366;831;146;488;146;733
2019-07-14 21:00:00;1155;66;346;577;28;146;146;96;488;462;481;115;115;385;635;288;288;654;146;488;115;577
2019-07-14 22:00:00;1333;0;400;666;33;0;0;111;0;533;555;133;133;444;733;333;333;755;0;0;133;666
2019-07-14 23:00:00;1422;62;426;711;35;137;137;118;459;568;592;142;142;474;782;355;355;805;137;459;142;711
2019-07-15 00:00:00;1333;64;400;666;33;142;142;111;474;533;555;133;133;444;733;333;333;755;142;474;133;666
2019-07-15 01:00:00;1155;50;346;577;28;111;111;96;370;462;481;115;115;385;635;288;288;654;111;370;115;577
2019-07-15 02:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-07-15 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-07-15 04:00:00;1511;50;453;755;37;111;111;125;370;604;629;151;151;503;831;377;377;856;111;370;151;755
2019-07-15 05:00:00;1155;66;346;577;28;146;146;96;488;462;481;115;115;385;635;288;288;654;146;488;115;577
2019-07-15 06:00:00;0;50;0;0;0;111;111;0;370;0;0;0;0;0;0;0;0;0;111;370;0;0
2019-07-15 07:00:00;1244;60;373;622;31;133;133;103;444;497;518;124;124;414;684;311;311;705;133;444;124;622
2019-07-15 08:00:00;1555;88;466;777;38;195;195;129;651;622;648;155;155;518;855;388;388;881;195;651;155;777
2019-07-15 09:00:00;1822;98;546;911;45;217;217;151;725;728;759;182;182;607;1002;455;455;1032;217;725;182;911
2019-07-15 10:00:00;2177;108;653;1088;54;240;240;181;800;871;907;217;217;725;1197;544;544;1234;240;800;217;1088
2019-07-15 11:00:00;2488;112;746;1244;62;248;248;207;829;995;1037;248;248;829;1368;622;622;1410;248;829;248;1244
2019-07-15 12:00:00;2755;122;826;1377;68;271;271;229;903;1102;1148;275;275;918;1515;688;688;1561;271;903;275;1377
2019-07-15 13:00:00;2800;128;840;1400;70;284;284;233;948;1120;1166;280;280;933;1540;700;700;1586;284;948;280;1400
2019-07-15 14:00:00;2977;122;893;1488;74;271;271;248;903;1191;1240;297;297;992;1637;744;744;1687;271;903;297;1488
2019-07-15 15:00:00;2711;136;813;1355;67;302;302;225;1007;1084;1129;271;271;903;1491;677;677;1536;302;1007;271;1355
2019-07-15 16:00:00;2755;126;826;1377;68;280;280;229;933;1102;1148;275;275;918;1515;688;688;1561;280;933;275;1377
2019-07-15 17:00:00;2666;122;800;1333;66;271;271;222;903;1066;1111;266;266;888;1466;666;666;1511;271;903;266;1333
