KREIS;GEMEINDE;TYP;MODELL;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID
Dithmarschen;Süderdorf;Enercon E-138 EP3 E2;Vestas V 66/10400;Enercon;78,33;82;105,0 dB(A)/103,5 dB(A) ;2300;kW Nennleist. Rotor.;32499940;5975021;27.05.2011;15.03.2012;in Betrieb;51076497820;1;13.07.2021;LLUR SH, Abtl. 7;[53.9100426, 9.0221766];1200
Dithmarschen;Süderdorf;Enercon E-138 EP3 E2;Vestas V136/3450;Enercon;78,33;82;105;2300;kW Nennleist. Rotor.;32500553;5974856;27.05.2011;15.03.2012;in Betrieb;51076497821;1;13.07.2021;LLUR SH, Abtl. 7;[53.9100426, 9.0221766];1200
Nordfriesland;Norstedt;Enercon E-138 EP3 E2;Vestas V136/4000;REpower;59;82;104,4;2000;kW Nennleist. Rotor.;32497257;5974077;09.03.2011;10.12.2011;in Betrieb;51077000004;1;13.07.2021;LLUR SH, Abtl. 7;[53.9073775, 8.9772693];1200
Nordfriesland;Wittbek;Enercon E-138 EP3 E2;Vestas V136/4200;Vestas;52;39;103;500;kW Nennleist. Rotor.;32498598;5973121;28.05.1993;26.02.1996;in Betrieb;51077000006;1;13.07.2021;LLUR SH, Abtl. 7;[53.9073775, 8.9772693];1200
Nordfriesland;Wittbek;Enercon E-138 EP3 E2;REpower 3.4M116;REpower;80;104;105,6 dB(A)/105,6 dB(A);3370;kW Nennleist. Rotor.;32504897;5974699;23.05.2012;01.05.2013;in Betrieb;51077000011;1;13.07.2021;LLUR SH, Abtl. 7;[53.9100426, 9.0221766];1200
Nordfriesland;Wittbek;Enercon E-138 EP3 E2;Senvion 3.2M306;Nordtank NTK;35;37;103,3 dB(A)/103,3 dB(A);500;kW Nennleist. Rotor.;32491816;6007344;28.05.1993;31.12.1899;in Betrieb;51079345487;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Nordfriesland;Wittbek;Enercon E-138 EP3 E2;Senvion 3.2M314;Micon;36;31;101,6 dB(A);400;kW Nennleist. Rotor.;32491717;6007506;13.10.1993;31.12.1899;in Betrieb;51079491875;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Nordfriesland;Wittbek;Enercon E-138 EP3 E2;Vestas V92;Enercon;64;71;98,7;2300;kW Nennleist. Rotor.;32494594;6008734;16.10.2007;04.06.2009;in Betrieb;51079491876;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Nordfriesland;Wittbek;Enercon E-138 EP3 E2;Siemens SWT 3.0-125;Enercon;64;71;97,5;2300;kW Nennleist. Rotor.;32494387;6008638;06.03.2008;29.08.2009;in Betrieb;51079491878;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Nordfriesland;Wittbek;Enercon E-138 EP3 E2;Enercon E-138/4212;Enercon;64;71;97,5;2300;kW Nennleist. Rotor.;32494905;6009151;30.04.2009;25.08.2011;in Betrieb;51079491879;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Börm;Enercon E-138 EP3 E2;NEG Micon NM 64C/1512;Enercon;64;71;97,5;2300;kW Nennleist. Rotor.;32494746;6009002;06.08.2010;30.04.2013;in Betrieb;51079491880;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Börm;Enercon E-138 EP3 E2;NEG Micon NM 72C/1512;Enercon;64;71;104,5 dB(A)/97,5 dB(A);2300;kW Nennleist. Rotor.;32493372;6009420;04.01.2011;03.02.2012;in Betrieb;51079491883;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Börm;Enercon E-138 EP3 E2;Enercon E-126/3500;Enercon;64;71;104,5 dB(A)/103,3 dB(A);2300;kW Nennleist. Rotor.;32493564;6009244;04.01.2011;03.02.2012;in Betrieb;51079491883;2;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Enercon E-126/4000;Enercon;64;71;103,3 dB(A);2300;kW Nennleist. Rotor.;32493755;6009067;04.01.2011;02.02.2012;in Betrieb;51079491883;3;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Enercon E-126/7500;Enercon;64;71;97,5 dB(A);2300;kW Nennleist. Rotor.;32493996;6009063;04.01.2011;28.12.2011;in Betrieb;51079491883;4;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Vestas V150/37800;Enercon;64;71;97,5;2300;kW Nennleist. Rotor.;32494908;6008858;30.04.2009;25.08.2011;in Betrieb;51079491886;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Vestas V150/39200;Enercon;104;92;105,0 dB(A)/100,0 dB(A);2300;kW Nennleist. Rotor.;32493564;6010286;01.06.2015;09.12.2015;in Betrieb;51079491887;1;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Tacke TW 612;Enercon;104;92;105,0 dB(A)/102,5 dB(A);2300;kW Nennleist. Rotor.;32493560;6009865;01.06.2015;01.03.2016;in Betrieb;51079491887;3;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Enercon E-70 E4/9800;Enercon;104;92;105,0 dB(A)/102,5 dB(A);2300;kW Nennleist. Rotor.;32493652;6009530;01.06.2015;07.03.2016;in Betrieb;51079491887;4;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Enercon E-70 E4/10100;Enercon;104;92;105,0 dB(A)/105,0 dB(A);2300;kW Nennleist. Rotor.;32494209;6008851;01.06.2015;17.03.2016;in Betrieb;51079491887;5;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Vestas V112/3000;Enercon;104;92;105,0 dB(A)/104,0 dB(A);2300;kW Nennleist. Rotor.;32494468;6008949;01.06.2015;22.03.2016;in Betrieb;51079491887;6;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Klein Bennebek;Enercon E-138 EP3 E2;Vestas V112/3075;Enercon;104;92;105,0 dB(A)/104,0 dB(A);2300;kW Nennleist. Rotor.;32493364;6010085;01.06.2015;15.12.2015;in Betrieb;51079491888;2;13.07.2021;LLUR SH, Abtl. 7;[54.2176341, 8.9001752];788
Schleswig-Flensburg;Schafflund;Enercon E-138 EP3 E2;Vestas V112/3300;Vestas;119;112;106,5 dB(A)/ 106,5 dB(A);3300;kW Nennleist. Rotor.;32507600;6012078;25.03.2014;24.10.2014;in Betrieb;51080496907;1;13.07.2021;LLUR SH, Abtl. 7;[54.2468747, 9.1398564];1200
Schleswig-Flensburg;Schafflund;Enercon E-138 EP3 E2;Vestas V112/3450;Vestas;119;112;106,9 dB(A)/106,9 dB(A);3300;kW Nennleist. Rotor.;32507855;6012343;25.03.2014;04.11.2014;in Betrieb;51080496907;2;13.07.2021;LLUR SH, Abtl. 7;[54.2468747, 9.1398564];1200
Schleswig-Flensburg;Schafflund;Enercon E-138 EP3 E2;Repower 3.2M127;Vestas;119;112;106,6 dB(A)/106,6 dB(A);3300;kW Nennleist. Rotor.;32507976;6012081;25.03.2014;10.10.2014;in Betrieb;51080496907;3;13.07.2021;LLUR SH, Abtl. 7;[54.2468747, 9.1398564];1200
Schleswig-Flensburg;Schafflund;Enercon E-138 EP3 E2;Enercon E-82/2000;Vestas;119;112;106,9 dB(A)/106,9 dB(A);3300;kW Nennleist. Rotor.;32508028;6011801;25.03.2014;10.10.2014;in Betrieb;51080496907;4;13.07.2021;LLUR SH, Abtl. 7;[54.2468747, 9.1398564];1200
Schleswig-Flensburg;Süderhackstedt;Enercon E147;Enercon E-82/2300;Vestas;119;112;107,1 dB(A)/107,1 dB(A);3300;kW Nennleist. Rotor.;32508359;6012178;25.03.2014;02.10.2014;in Betrieb;51080496907;5;13.07.2021;LLUR SH, Abtl. 7;[54.2468747, 9.1398564];1200
Schleswig-Flensburg;Meyn;Enercon E-147;Enercon E-82/2350;Enercon;92;115;106,5 dB(A)/102,0 dB(A);3000;kW Nennleist. Rotor.;32497505;6003735;13.12.2016;19.09.2017;in Betrieb;51081058727;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Krumstedt;Enercon E-147 EP5 E2;Enercon E-82/3000;Enercon;92;115;106,5 dB(A)/102,0 dB(A);3000;kW Nennleist. Rotor.;32497792;6003868;13.12.2016;26.09.2017;in Betrieb;51081058727;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Krumstedt;Enercon E-147 EP5 E2;Enercon E-115/3000;Vestas;94;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32501887;6003748;28.12.2016;20.12.2017;in Betrieb;51081058728;45;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Ostholstein;Neukirchen;Enercon E-147 EP5 E2;Enercon E-115/3200;Enercon;135,4;115,7;106,5 dB(A)/102,0 dB(A);3000;kW Nennleist. Rotor.;32497660;6004130;13.12.2016;27.09.2017;in Betrieb;51081058729;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Rendsburg-Eckernförde;Beldorf;Enercon E-147 EP5 E2;Enercon E-115/4200;Vestas;31;27;100,7 dB(A)/100,7 dB(A);225;kW Nennleist. Rotor.;32501177;6004978;31.12.1899;31.12.1899;in Betrieb;51081058730;29;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Rendsburg-Eckernförde;Beldorf;Enercon E-147 EP5 E2;Enercon E-101/3063;Enercon;64;71;97,5;2300;kW Nennleist. Rotor.;32497851;6004701;27.08.2010;28.01.2011;in Betrieb;51081058732;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Rendsburg-Eckernförde;Beldorf;Enercon E-147 EP5 E2;Senvion 3.4 M104;Vestas;94;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32500615;6004566;28.12.2016;22.12.2017;in Betrieb;51081058733;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Rendsburg-Eckernförde;Loop;Enercon E-147 EP5 E2;Senvion 3.4 M114;Vestas;119;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32500888;6005224;28.12.2016;22.11.2017;in Betrieb;51081058733;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Rendsburg-Eckernförde;Loop;Enercon E-147 EP5 E2;Senvion 3.4 M122;Vestas;119;112;105,8 dB(A)/101 dB(A);3450;kW Nennleist. Rotor.;32500968;6004892;28.12.2016;22.11.2017;in Betrieb;51081058734;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Rendsburg-Eckernförde;Loop;Enercon E-147 EP5 E2;Senvion 3.4 M140;Vestas;94;112;105,8 dB(A)/101 dB(A);3450;kW Nennleist. Rotor.;32500422;6005725;28.12.2016;20.12.2017;in Betrieb;51081058735;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Rendsburg-Eckernförde;Schönbek;Enercon E-147 EP5 E2;Nordex N117/25800;Vestas;94;112;105,8 dB(A)/101 dB(A);3450;kW Nennleist. Rotor.;32500328;6006095;28.12.2016;20.12.2017;in Betrieb;51081058735;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Rendsburg-Eckernförde;Schönbek;Enercon E-147 EP5 E2;Nordex N117/26400;Vestas;119;112;105,8 dB(A)/101 dB(A);3450;kW Nennleist. Rotor.;32501159;6004604;28.12.2016;08.11.2017;in Betrieb;51081058736;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Steinburg;Besdorf;Enercon E-147 EP5 E2;Nordex N117/27000;Vestas;94;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32500508;6005345;28.12.2016;19.12.2017;in Betrieb;51081058737;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Hzgt.Lauenburg;Geesthacht;Enercon E40;REpower MM 95;Vestas;94;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32500621;6004950;28.12.2016;20.12.2017;in Betrieb;51081058737;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Ostholstein;Gremersdorf;Enercon E40;Enercon E-66/1500;Vestas;119;112;105,8 dB(A)/ 101 dB(A);3450;kW Nennleist. Rotor.;32500692;6006223;28.12.2016;08.12.2017;in Betrieb;51081058738;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Plön;Stakendorf;Enercon E40;Enercon E-66/1800;Vestas;119;112;105,8 dB(A)/ 101 dB(A);3450;kW Nennleist. Rotor.;32500791;6005605;28.12.2016;01.12.2017;in Betrieb;51081058738;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Plön;Stakendorf;Enercon E40;Enercon E-66/2000;Vestas;119;112;105,8 dB(A)/ 101 dB(A);3450;kW Nennleist. Rotor.;32501193;6006197;28.12.2016;09.11.2017;in Betrieb;51081058738;3;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Steinburg;Büttel;Enercon E40;Vestas V 66/10750;Vestas;119;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32501236;6005823;28.12.2016;08.11.2017;in Betrieb;51081058739;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Stormarn;Bad Oldesloe;Enercon E40;Vestas V 66/11100;Vestas;94;112;105,8 dB(A)/101 dB(A);3450;kW Nennleist. Rotor.;32501729;6005046;28.12.2016;08.12.2017;in Betrieb;51081058740;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichskoog;Enercon E-40;Vestas V136/3450;Vestas;94;112;105,8 dB(A)/101 dB(A);3450;kW Nennleist. Rotor.;32501879;6004107;28.12.2016;17.11.2017;in Betrieb;51081058741;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichskoog;Enercon E-40;Vestas V136/4000;Vestas;119;112;105,8 dB(A)/ 101 dB(A) ;3450;kW Nennleist. Rotor.;32501487;6003895;28.12.2016;01.12.2017;in Betrieb;51081058742;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichskoog;Enercon E-40;Vestas V136/4200;Vestas;94;112;105,8 dB(A)/101 dB(A);3450;kW Nennleist. Rotor.;32501784;6003403;28.12.2016;16.11.2017;in Betrieb;51081058743;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichskoog;Enercon E-40;REpower 3.4M117;Enercon;116;127;105,2 dB(A);4000;kW Nennleist. Rotor.;32501335;6004169;;;im Gen.Verf.;51081058744;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichskoog;Enercon E-40;Senvion 3.2M322;Enercon;64;70;101,8;2000;kW Nennleist. Rotor.;32498118;6004484;17.04.2006;14.10.2009;in Betrieb;51081452497;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Hzgt.Lauenburg;Geesthacht;Enercon E-40;Senvion 3.2M330;Enercon;64;70;101,8;2000;kW Nennleist. Rotor.;32498411;6004707;17.04.2007;10.10.2009;in Betrieb;51081452497;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichskoog;Enercon E40 5.40;Vestas V93;Enercon;64;71;103;2300;kW Nennleist. Rotor.;32500741;6004149;18.11.2011;13.12.2012;in Betrieb;51081900006;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichskoog;Enercon E40 5.40;Siemens SWT 3.0-126;Enercon;64;71;98;2300;kW Nennleist. Rotor.;32500975;6004235;18.11.2011;13.12.2012;in Betrieb;51081900006;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichskoog;Enercon E40 5.40;Enercon E-138/4213;Enercon;64;71;98,3;2300;kW Nennleist. Rotor.;32501556;6004447;18.11.2011;06.12.2012;in Betrieb;51081900006;3;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichsgabekoog;Enercon E40/5.40;NEG Micon NM 64C/1513;Enercon;64;71;104,5;2300;kW Nennleist. Rotor.;32500931;6005963;21.04.2011;19.11.2012;in Betrieb;51081900008;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichsgabekoog;Enercon E40/5.40;NEG Micon NM 72C/1513;Enercon;64;71;104,5;2300;kW Nennleist. Rotor.;32497574;6004424;16.11.2012;17.12.2013;in Betrieb;51081900010;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichsgabekoog;Enercon E40/5.40;Enercon E-126/3500;Enercon;64;71;103,5;2300;kW Nennleist. Rotor.;32497851;6004423;16.11.2012;19.12.2013;in Betrieb;51081900010;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichsgabekoog;Enercon E40/5.40;Enercon E-126/4000;Enercon;64;71;104,5dB(A)/104,5dB(A);2300;kW Nennleist. Rotor.;32500738;6006577;03.01.2013;11.12.2014;in Betrieb;51081900012;1;13.07.2021;LLUR SH, Abtl. 7;[54.2167, 8.98333];788
Dithmarschen;Friedrichsgabekoog;Enercon E40/5.40;Enercon E-126/7500;Vestas;94;112;106,5 dB(A)/101,0 dB(A);3300;kW Nennleist. Rotor.;32502894;6004190;17.12.2013;25.09.2014;in Betrieb;51081900013;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichsgabekoog;Enercon E40/5.40;Vestas V150/40600;Vestas;94;112;106,5 dB(A)/101,0 dB(A);3300;kW Nennleist. Rotor.;32502996;6003870;17.12.2013;22.09.2014;in Betrieb;51081900013;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichsgabekoog;Enercon E40/5.40;Vestas V150/42000;Vestas;94;112;106,5 dB(A)/101,0 dB(A);3300;kW Nennleist. Rotor.;32502996;6003534;17.12.2013;12.09.2014;in Betrieb;51081900013;3;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Ostholstein;Lensahn;Enercon E40/6.44;Tacke TW 613;Vestas;119;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32501171;6005469;28.12.2016;09.11.2017;in Betrieb;51081900013;6;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Hzgt.Lauenburg;Groß Schenkenberg;Enercon E-40/S/76.8/5/01-6.44;Enercon E-70 E4/10400;Vestas;119;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32501244;6005136;28.12.2016;17.11.2017;in Betrieb;51081900013;7;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Nordfriesland;Wittbek;Enercon E48;Enercon E-70 E4/10700;Vestas;94;112;105,8 dB(A)/101 dB(A);3000;kW Nennleist. Rotor.;32501530;6005341;28.12.2016;11.12.2017;in Betrieb;51081900013;8;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Friedrichsgabekoog;Enercon E-48;Vestas V112/3000;Vestas;94;112;105,8 dB(A) /101 dB(A);3000;kW Nennleist. Rotor.;32501920;6004488;28.12.2016;15.12.2017;in Betrieb;51081900013;9;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;Schülp;Enercon E-48;Vestas V112/3075;Vestas;119;112;105,8 dB(A)/ 101 dB(A);3000;kW Nennleist. Rotor.;32501452;6004808;28.12.2016;22.11.2017;in Betrieb;51081900013;10;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Nordfriesland;Leck;Enercon E-48;Vestas V112/3300;Enercon;78,3;82;103;2000;kW Nennleist. Rotor.;32492367;6002644;25.06.2007;08.01.2009;in Betrieb;51084519268;2;13.07.2021;LLUR SH, Abtl. 7;[54.1601004, 8.8981909];788
Nordfriesland;Niebüll;Enercon E-48;Vestas V112/3450;Enercon;92;115,71;"HZ /dB(A) | 63/78,5 | 125/83,7 | 250/86,3 | 500/88,1 | 1000/89,3 | 2000/90,3 | 4000/86,3 | 8000/ | SLP=95,7 dB(A)		104,8 dB(A)							
";4200;kW Nennleist. Rotor.;32526352;6005556;;;im Gen.Verf.;51086060909;1;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303
Nordfriesland;Olderup;Enercon E-48/800 kW;Repower 3.2M128;Vestas;94;112;106,5 dB(A)/102,5 dB(A);3000;kW Nennleist. Rotor.;32526294;6006792;11.02.2014;22.10.2014;in Betrieb;51086419252;1;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303
Schleswig-Flensburg;Lindewitt;Enercon E-48/800 kW ;Enercon E-82/2000;Vestas;94;112;106,5 dB(A)/106,5 dB(A);3000;kW Nennleist. Rotor.;32526752;6006722;25.03.2015;23.12.2015;in Betrieb;51086419252;2;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303
Dithmarschen;Hemme;Enercon E53;Enercon E-82/2300;Vestas;94;112;106,5 dB(A)/102,5 dB(A);3000;kW Nennleist. Rotor.;32526165;6006460;10.03.2014;21.10.2014;in Betrieb;51086419252;3;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303
Dithmarschen;Wöhrden;Enercon E-53;Enercon E-82/2350;Vestas;94;112;106,5;3000;kW Nennleist. Rotor.;32526532;6006391;10.03.2014;30.10.2014;in Betrieb;51086419252;4;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303
Dithmarschen;Oesterwurth;Enercon E-53;Enercon E-82/3000;Vestas;94;112;106,5;3000;kW Nennleist. Rotor.;32526960;6006372;10.03.2014;07.11.2014;in Betrieb;51086419252;5;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303
Schleswig-Flensburg;Silberstedt;Enercon E-53;Enercon E-115/3000;Vestas;94;112;106,5 dB(A)/102,5 dB(A);3000;kW Nennleist. Rotor.;32525867;6006138;25.03.2015;30.12.2015;in Betrieb;51086419252;6;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303
Schleswig-Flensburg;Handewitt;Enercon E-53;Enercon E-115/3200;Vestas;94;112;106,5 dB(A)/106,5 dB(A);3000;kW Nennleist. Rotor.;32526252;6006125;25.03.2015;29.12.2015;in Betrieb;51086419252;7;13.07.2021;LLUR SH, Abtl. 7;[54.2135005, 9.3787016];2303
Dithmarschen;Kronprinzenkoog;Enercon E-53 ;Enercon E-115/4200;Vestas;94;112;106,5;3000;kW Nennleist. Rotor.;32526727;6006079;13.03.2014;31.10.2014;in Betrieb;51086419252;8;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303
Dithmarschen;Kaiser-Wilhelm-Koog;Enercon E-58 1000 kW;Enercon E-101/3064;Vestas;94;112;106,5 dB(A)/104,5 dB(A);3000;kW Nennleist. Rotor.;32525768;6005755;13.03.2014;13.10.2014;in Betrieb;51086419252;9;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303
Dithmarschen;Kaiser-Wilhelm-Koog;Enercon E-58 1000 kW;Senvion 3.4 M104;Vestas;94;112;106,5;3000;kW Nennleist. Rotor.;32526104;6005802;24.03.2014;11.11.2014;in Betrieb;51086419252;10;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303
Dithmarschen;Wöhrden;Enercon E58/10.58;Senvion 3.4 M114;Vestas;94;112;106,5 dB(A)/106,5 dB(A);3000;kW Nennleist. Rotor.;32526466;6005834;25.03.2015;17.12.2015;in Betrieb;51086419252;11;13.07.2021;LLUR SH, Abtl. 7;[54.1888973, 9.3531471];2303
Nordfriesland;Winnert;Enercon E-58/10.58;Senvion 3.4 M122;Enercon;113,5;71;104,5 dB(A)/104,5 dB(A);2300;kW Nennleist. Rotor.;32495114;6004472;27.10.2016;23.04.2018;in Betrieb;51093000002;1;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
Nordfriesland;Winnert;Enercon E-58/10.58;Senvion 3.4 M140;Enercon;108;82;104,5 dB(A)/100,0 dB(A);2300;kW Nennleist. Rotor.;32495264;6004262;27.10.2016;07.05.2018;in Betrieb;51093000002;2;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
Nordfriesland;Winnert;Enercon E-58/10.58;Nordex N117/27600;Enercon;85;82;104,5 dB(A)/100,0 dB(A);2300;kW Nennleist. Rotor.;32495159;6004011;;;im Gen.Verf.;51093000002;3;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
Ostholstein;Grömitz;Enercon E66;Nordex N117/28200;Enercon;85;82;104,5 dB(A)/100,0 dB(A);2300;kW Nennleist. Rotor.;32495072;6003749;;;im Gen.Verf.;51093000002;4;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
Ostholstein;Riepsdorf;Enercon E66;Nordex N117/28800;Enercon;108;82;104,5 dB(A)/101,0 dB(A);2300;kW Nennleist. Rotor.;32493057;6004011;;;im Gen.Verf.;51093000003;2;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
Ostholstein;Riepsdorf;Enercon E66;REpower MM 96;Vestas;60;47;100,7 dB(A)/100,7 dB(A);660;kW Nennleist. Rotor.;32495156;6004003;22.04.1998;01.06.1999;in Betrieb;51093514279;3;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
Dithmarschen;Kaiser-Wilhelm-Koog;Enercon E-66;Enercon E-66/1500;Vestas;60;47;100,7 dB(A)/100,7 dB(A);660;kW Nennleist. Rotor.;32495106;6003801;22.04.1998;01.06.1999;in Betrieb;51093514279;4;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
Ostholstein;Schashagen;Enercon E-66;Enercon E-66/1800;Enercon;64;71;104,5 dB(A)/97,5 dB(A);2300;kW Nennleist. Rotor.;32492486;6003086;07.08.2013;16.12.2014;in Betrieb;51093514281;1;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
Ostholstein;Schashagen;Enercon E-66;Enercon E-66/2000;Enercon;64;71;104,5 dB(A)/97,5 dB(A);2300;kW Nennleist. Rotor.;32493218;6002724;07.08.2013;29.12.2014;in Betrieb;51093514281;2;13.07.2021;LLUR SH, Abtl. 7;[54.1799782, 8.9099152];788
