Datum;SH_Netze_;HH_NETZ_Hamburg;STW Nordfriesland_Niebüll;STW Nordfriesland Netz_Leck;STW Nordfriesland Netz_Bredstedt;EX Satrup H.N. Clausen_;STW Husum Netz_Husum;Schleswig STW_Schleswig;Stw Eckernförde_Eckernförde;STW Heide _Heide; GETEC net_;Stw Rendsburg_Rendsburg;stw Nortorf_Nortorf;stw Itzehoe_Itzehoe;stw Wilster_Wilster;stw Brunsbüttel_Brunsbüttel;Covestro Brunsbüttel Energie_Covestro Brunsbüttel Energie;Stw Glückstadt_Glückstadt;Stw Elmshorn_Elmshorn;Stw Wedel_Wedel;Stw Barmstedt_Bramstedt;Stw Tornesch netz_Tornesch;Stw Pinneberg_Pinneberg;Stw Quickborn_Quickborn;Stw Norderstedt_Norderstedt;Stw Kaltenkirchen_Kaltenkirchen;STw Bad Bramstedt netz_Bad Bramstedt;e-Werk Sachsenwald Reinbeck_Reinbeck;Stw Geesthacht_Geesthacht;Vers. Betr. Elbe_Lauenburg;Vers. Betr. Elbe_Boizenburg;Vers. Betr. Elbe_Amt Lütau;Vereinigte Stadtwerke Netz OD z.b._Mölln, Ratzeburg, BadOldesloe, Nusse, Reinfeld;Energieversorgung Sylt_Sylt;ews-Netz_Bad Segeberg;TraveNetz_Travemünde;Westnetz (scharbeutz)_Scharbeutz;Stw Neustadt in Holstein_Neustadt;Stw Oldenburg in Holstein_Oldenburg;Versorgungsbetr. Bordesholm_Bordesholm;SW Kiel Netz_Kiel;Stw Schwentinental_Schwentinental;Gemeine Schönkirchen_Schönkirchen;Gemeinde Heikendorf_Heikendorf;Versorgungsbetr. Kronshagen_Kronshagen;Flensburg _Flensburg 
10.02.2020 05:00;376582,20;1223003,00;8797,75;4847,00;4008,00;48,89;12125,75;5885,38;12125,75;14440,00;12125,75;5885,38;2162,76;35519,00;3463,00;20139,00;10390,75;9776,00;11639,52;8234,03;12328,00;12328,00;8234,03;19331,25;5968,09;9005,57;12735,75;5968,09;10334,78;8121,25;10390,75;860,75;19375,50;31936,00;15149,00;78133,00;6906,75;12735,75;6906,75;6906,75;111502,50;4304,72;1688,94;1688,94;1305,00;55931,69
10.02.2020 06:00;461423,10;1403437,00;11151,50;6771,00;4925,25;-66,60;16107,50;7885,68;16107,50;15033,33;16107,50;7885,68;2667,36;43976,00;4824,00;22255,00;13153,25;11615,00;14897,76;8698,76;16136,00;16136,00;8698,76;24918,75;7931,87;11996,59;16552,00;7931,87;12917,41;10760,25;13153,25;939,00;23927,00;39844,00;19361,00;100869,00;8656,75;16552,00;8656,75;8656,75;161197,50;5369,49;2127,71;2127,71;1874,00;73614,82
10.02.2020 07:00;502902,50;1525996,00;13667,25;8086,50;5909,50;622,42;19326,00;10003,91;19326,00;14065,00;19326,00;10003,91;2979,24;52485,00;5569,00;24142,00;15129,00;12494,00;17950,71;9835,76;18502,00;18502,00;9835,76;28856,00;8951,38;14664,96;19622,75;8951,38;14441,66;12418,00;15129,00;1061,00;28089,75;43429,00;23153,00;117874,00;9669,50;19622,75;9669,50;9669,50;198717,50;5927,90;2543,37;2543,37;2117,00;89885,45
10.02.2020 08:00;523474,50;1617337,00;14908,00;8845,25;6346,50;908,01;21488,25;11057,81;21488,25;13625,00;21488,25;11057,81;3069,05;55659,00;5668,00;28029,00;15721,25;13443,00;18882,90;11734,73;18468,00;18468,00;11734,73;30682,50;8893,28;16273,03;20030,50;8893,28;14700,79;13212,25;15721,25;1137,00;29726,50;47483,00;25538,00;125793,00;10347,50;20030,50;10347,50;10347,50;201895,00;6312,04;2650,80;2650,80;2126,00;97394,70
10.02.2020 09:00;518689,50;1664420,00;14549,50;8426,75;5959,25;361,32;22446,75;11543,10;22446,75;13605,00;22446,75;11543,10;3081,16;56690,00;5470,00;29620,00;16873,50;13482,00;19617,67;14279,73;18756,00;18756,00;14279,73;31369,75;9078,24;16994,93;21147,00;9078,24;14556,95;13714,50;16873,50;1108,50;30289,50;49549,00;27046,00;130165,00;10060,50;21147,00;10060,50;10060,50;204787,50;6235,96;2747,63;2747,63;1999,00;99415,18
10.02.2020 10:00;531197,80;1695202,00;14029,25;8620,25;5679,50;482,18;23021,00;11704,04;23021,00;13425,00;23021,00;11704,04;3135,25;58159,00;5654,00;29331,00;17388,00;13903,00;19587,02;16150,99;18510,00;18510,00;16150,99;31124,50;9232,17;17362,52;21578,00;9232,17;15519,08;14295,75;17388,00;1132,75;30829,00;51619,00;27052,00;134120,00;9575,50;21578,00;9575,50;9575,50;204820,00;6404,87;2776,37;2776,37;2076,00;103640,50
10.02.2020 11:00;543206,50;1715619,00;12229,00;8124,50;5622,00;50,12;23631,75;11745,36;23631,75;13335,00;23631,75;11745,36;3156,63;60675,00;6095,00;32034,00;17616,75;14565,00;20608,78;17194,34;19447,00;19447,00;17194,34;32723,75;9502,58;17688,56;21739,75;9502,58;15596,47;14267,50;17616,75;1120,00;31395,50;52609,00;28250,00;137296,00;10603,00;21739,75;10603,00;10603,00;213110,00;6518,17;2869,31;2869,31;2243,00;105474,42
10.02.2020 12:00;536493,20;1708821,00;12728,00;8475,00;5995,00;-92,58;23896,25;11834,01;23896,25;13755,00;23896,25;11834,01;2999,52;59155,00;5941,00;31326,00;17168,50;14325,00;21337,36;17761,26;19162,00;19162,00;17761,26;33517,00;9938,51;17865,13;21231,75;9938,51;15128,67;14420,00;17168,50;1125,75;31294,50;51049,00;27419,00;137456,00;10257,75;21231,75;10257,75;10257,75;213467,50;6313,17;2918,46;2918,46;2174,00;106970,74
10.02.2020 13:00;522037,40;1666552,00;10386,50;7180,50;4056,75;991,17;23107,25;11456,35;23107,25;13070,00;23107,25;11456,35;2794,52;55652,00;5173,00;29212,00;16881,00;13433,00;20028,84;17271,09;18623,00;18623,00;17271,09;31591,00;9904,93;17281,80;21299,25;9904,93;14603,46;13982,25;16881,00;1039,25;30807,25;50817,00;26381,00;135037,00;9149,50;21299,25;9149,50;9149,50;211237,50;6067,17;2937,13;2937,13;1835,00;104405,76
10.02.2020 14:00;509506,90;1697937,00;11786,00;8234,75;5275,25;727,85;21783,25;11275,86;21783,25;11813,33;21783,25;11275,86;2740,03;55221,00;5468,00;29803,00;16266,75;13750,00;20094,83;16627,39;19016,00;19016,00;16627,39;31397,75;9804,63;16529,56;19556,50;9804,63;14194,40;13864,25;16266,75;986,75;30083,00;49464,00;24987,00;128507,00;9426,50;19556,50;9426,50;9426,50;206175,00;5730,95;2657,49;2657,49;2003,00;101762,32
10.02.2020 15:00;509486,60;1677252,00;12907,75;8604,50;5862,75;537,52;21624,50;10897,69;21624,50;9985,00;21624,50;10897,69;2840,17;55722,00;5418,00;29813,00;16199,25;13603,00;20240,98;16058,75;18353,00;18353,00;16058,75;31407,75;9651,12;16261,10;19571,00;9651,12;14068,90;13888,00;16199,25;972,75;29454,25;49493,00;25107,00;125876,00;9029,00;19571,00;9029,00;9029,00;203420,00;5780,06;2656,24;2656,24;1957,00;100798,58
10.02.2020 16:00;514906,60;1677092,00;13100,25;8696,00;5963,25;955,30;22024,00;11083,44;22024,00;8920,00;22024,00;11083,44;2909,10;54965,00;5582,00;29986,00;16265,50;13536,00;20174,22;16607,06;18568,00;18568,00;16607,06;31558,00;9479,77;16553,72;19995,00;9479,77;13897,48;13669,50;16265,50;1070,00;28697,00;49117,00;25470,00;127037,00;9864,00;19995,00;9864,00;9864,00;200392,50;5900,70;2675,23;2675,23;2017,00;98994,30
10.02.2020 17:00;570708,50;1638419,00;15428,75;10258,25;6865,25;60,63;24233,25;11736,19;24233,25;7960,00;24233,25;11736,19;3232,50;60391,00;6433,00;33184,00;17830,25;15225,00;21657,03;18084,92;19935,00;19935,00;18084,92;34572,50;10035,63;17984,72;21788,00;10035,63;15147,98;14843,75;17830,25;1330,50;29873,50;52659,00;27221,00;132038,00;11625,00;21788,00;11625,00;11625,00;208087,50;6451,90;3087,86;3087,86;2322,00;106892,02
10.02.2020 18:00;602629,70;1638582,00;15808,50;10371,00;7077,00;-59,07;24222,00;11869,17;24222,00;6995,00;24222,00;11869,17;3431,25;61979,00;6944,00;34124,00;18507,25;16435,00;24368,68;19768,67;21424,00;21424,00;19768,67;36729,00;10487,99;18045,59;22308,50;10487,99;15253,14;15481,25;18507,25;1474,50;30349,25;52529,00;27738,00;136577,00;12207,75;22308,50;12207,75;12207,75;210830,00;6766,11;3383,22;3383,22;2424,00;111258,90
10.02.2020 19:00;566994,60;1389334,00;14567,50;9700,75;6454,00;560,94;21843,00;10707,57;21843,00;6445,00;21843,00;10707,57;3223,64;57245,00;6247,00;31756,00;17223,00;15219,00;23425,72;18875,48;20463,00;20463,00;18875,48;35580,75;10317,12;16275,29;20404,50;10317,12;15302,72;14603,50;17223,00;1416,75;28820,25;50381,00;25488,00;129422,00;11225,00;20404,50;11225,00;11225,00;203172,50;6654,49;3183,39;3183,39;2173,00;101713,30
10.02.2020 20:00;527245,60;1303914,00;12767,50;8673,00;5813,00;-128,07;19209,00;9435,08;19209,00;6200,00;19209,00;9435,08;2971,90;51943,00;5260,00;29870,00;15707,75;13688,00;21302,21;17169,70;18795,00;18795,00;17169,70;31826,25;9499,70;14322,04;18095,50;9499,70;14580,25;13165,00;15707,75;1246,00;25756,00;46775,00;22530,00;116824,00;10109,50;18095,50;10109,50;10109,50;177572,50;6203,53;2847,07;2847,07;1828,00;88832,65
10.02.2020 21:00;493913,70;1222777,00;11251,75;7604,50;4967,25;270,07;17346,50;8335,45;17346,50;6105,00;17346,50;8335,45;2719,62;46602,00;4614,00;28723,00;13979,00;11841,00;18473,10;15345,25;17218,00;17218,00;15345,25;28381,50;8509,42;12840,98;17999,00;8509,42;14828,28;11903,00;13979,00;1087,25;22636,75;40725,00;20154,00;105409,00;9934,50;17999,00;9934,50;9934,50;148655,00;5902,96;2544,27;2544,27;1608,00;77248,08
10.02.2020 22:00;441299,30;1203211,00;9618,50;6852,00;4363,75;538,87;14585,00;6959,77;14585,00;6226,67;14585,00;6959,77;2590,66;41794,00;3943,00;26819,00;12556,25;10238,00;16060,44;13225,63;14815,00;14815,00;13225,63;25809,75;7377,70;10772,39;15243,50;7377,70;13373,14;10091,75;12556,25;1146,50;20265,00;36926,00;17535,00;99052,00;8302,50;15243,50;8302,50;8302,50;132932,50;5302,81;2144,89;2144,89;1380,00;66520,77
10.02.2020 23:00;386234,50;1344115,00;8576,50;5795,25;3814,50;169,57;11657,25;5786,27;11657,25;7225,00;11657,25;5786,27;2314,19;36700,00;3260,00;25517,00;11651,00;9333,00;13569,10;10778,73;13483,00;13483,00;10778,73;21917,00;6592,22;8721,76;12877,25;6592,22;12363,07;8596,50;11651,00;993,00;17832,00;35096,00;14711,00;88092,00;6718,25;12877,25;6718,25;6718,25;119050,00;4827,86;1805,52;1805,52;1153,00;57065,39
11.02.2020 00:00;357097,20;1251234,00;7801,50;4894,00;3367,00;39,67;10264,75;5255,01;10264,75;9045,00;10264,75;5255,01;2172,76;33432,00;3026,00;24690,00;10755,50;8444,00;11504,17;9206,37;12090,00;12090,00;9206,37;19319,50;6161,76;7759,88;11686,50;6161,76;11060,87;7686,75;10755,50;875,50;16496,75;34677,00;13682,00;80697,00;5679,50;11686,50;5679,50;5679,50;108430,00;4403,32;1609,79;1609,79;1067,00;50743,62
11.02.2020 01:00;336140,90;1171326,00;7624,25;4573,25;3128,50;418,05;9559,00;5019,59;9559,00;11385,00;9559,00;5019,59;2032,96;31897,00;2905,00;23842,00;10433,00;8054,00;10461,26;8443,65;11485,00;11485,00;8443,65;17703,50;5719,27;7289,30;11538,50;5719,27;10689,37;7170,00;10433,00;808,00;17058,00;32675,00;12735,00;77006,00;5306,75;11538,50;5306,75;5306,75;101527,50;4253,15;1529,51;1529,51;1056,00;47449,89
11.02.2020 02:00;330621,40;1175018,00;7718,00;4403,00;3069,25;-5,68;9510,25;4874,78;9510,25;13005,00;9510,25;4874,78;2060,06;30882,00;2907,00;24250,00;10408,50;8112,00;9960,10;8064,58;11275,00;11275,00;8064,58;16926,00;5610,52;7192,52;11115,00;5610,52;10334,58;7110,25;10408,50;778,25;17453,75;30906,00;12585,00;74513,00;5191,00;11115,00;5191,00;5191,00;99522,50;4144,63;1536,74;1536,74;1086,00;46508,00
11.02.2020 03:00;339354,10;1141186,00;7698,75;4275,25;3206,75;0,00;9628,75;4901,43;9628,75;13345,00;9628,75;4901,43;2116,87;31257,00;2872,00;24828,00;10663,25;8141,00;10105,13;8018,77;11158,00;11158,00;8018,77;17022,25;5818,01;7265,09;10833,25;5818,01;10800,82;7024,25;10663,25;755,75;16764,25;29871,00;13382,00;76919,00;5433,75;10833,25;5433,75;5433,75;101565,00;4207,42;1537,69;1537,69;1058,00;46691,59
11.02.2020 04:00;358617,00;1203175,00;7850,50;4644,50;3403,75;378,72;10417,25;5442,19;10417,25;13390,00;10417,25;5442,19;2188,80;32807,00;3091,00;25792,00;11231,00;8587,00;10719,16;8571,34;11887,00;11887,00;8571,34;17594,75;6092,71;7929,72;11373,50;6092,71;11660,67;7509,75;11231,00;789,00;18471,25;30337,00;13970,00;80654,00;5903,25;11373,50;5903,25;5903,25;108765,00;4408,51;1581,49;1581,49;1152,00;49103,68
11.02.2020 05:00;406975,70;1294057,00;9149,75;5385,75;4064,50;159,03;12571,75;6284,36;12571,75;14350,00;12571,75;6284,36;2546,71;36559,00;3687,00;26923,00;12234,50;9794,00;12459,94;9994,72;13486,00;13486,00;9994,72;20304,75;6661,44;9428,06;13687,25;6661,44;12022,70;8995,75;12234,50;946,00;19389,25;33727,00;15990,00;90631,00;7146,75;13687,25;7146,75;7146,75;122127,50;4848,44;1771,64;1771,64;1395,00;58147,33
11.02.2020 06:00;476924,90;1448051,00;11393,25;7260,00;5114,25;-82,89;16288,50;8092,56;16288,50;13393,33;16288,50;8092,56;3061,80;45095,00;4820,00;29276,00;14901,50;11298,00;15557,08;13038,63;17000,00;17000,00;13038,63;25774,25;8444,93;12190,53;17358,75;8444,93;15930,07;11828,75;14901,50;1069,25;24463,00;41028,00;20077,00;108062,00;8888,75;17358,75;8888,75;8888,75;175580,00;6296,08;2175,04;2175,04;1865,00;75691,35
11.02.2020 07:00;522244,80;1618594,00;13802,00;8325,00;6062,25;288,19;19670,00;10160,67;19670,00;12860,00;19670,00;10160,67;3474,64;52600,00;5884,00;30912,00;16293,25;13001,00;18498,21;15286,36;18290,00;18290,00;15286,36;29854,50;9280,78;14915,34;20209,25;9280,78;17337,42;13137,50;16293,25;1195,75;28338,25;44310,00;24144,00;122695,00;10148,50;20209,25;10148,50;10148,50;200902,50;7288,72;2579,41;2579,41;2244,00;92154,13
11.02.2020 08:00;547530,30;1640787,00;15092,00;8986,50;6394,75;588,29;21522,25;11281,52;21522,25;12575,00;21522,25;11281,52;3628,99;56814,00;6008,00;32154,00;17088,50;13741,00;19463,82;15990,62;18496,00;18496,00;15990,62;31890,75;9159,88;16401,89;21252,75;9159,88;18311,43;13476,75;17088,50;1138,50;30278,25;47778,00;26514,00;130512,00;10709,25;21252,75;10709,25;10709,25;203810,00;7875,53;2733,86;2733,86;2267,00;98078,28
11.02.2020 09:00;546197,30;1721212,00;14760,00;8678,00;6389,25;383,52;22265,00;11659,75;22265,00;12210,00;22265,00;11659,75;3702,37;58691,00;5996,00;32787,00;17317,75;14128,00;20419,81;16234,83;18949,00;18949,00;16234,83;32478,00;9449,70;16962,38;22266,25;9449,70;19671,59;13925,25;17317,75;1100,00;30937,25;49510,00;27713,00;133870,00;10422,50;22266,25;10422,50;10422,50;208500,00;8749,00;2758,32;2758,32;2249,00;101688,81
11.02.2020 10:00;549453,30;1717432,00;12277,50;8027,25;5249,50;407,02;23350,50;11780,76;23350,50;12290,00;23350,50;11780,76;3700,63;59958,00;5932,00;32730,00;17478,75;14677,00;20926,53;16612,73;18915,00;18915,00;16612,73;32847,00;9730,75;17565,63;22846,25;9730,75;20139,17;14473,00;17478,75;1126,00;31807,00;50027,00;27758,00;135954,00;10922,75;22846,25;10922,75;10922,75;217020,00;9196,72;2784,97;2784,97;2197,00;104378,31
11.02.2020 11:00;558231,50;1739021,00;14211,00;8320,25;6453,75;116,30;24018,75;11798,80;24018,75;13060,00;24018,75;11798,80;3906,82;59486,00;5701,00;32602,00;17997,00;14606,00;21037,19;16960,12;19140,00;19140,00;16960,12;33627,50;9878,00;17908,78;23656,75;9878,00;21628,01;14669,50;17997,00;1183,25;32624,00;51523,00;28272,00;138625,00;11418,75;23656,75;11418,75;11418,75;222197,50;9512,15;2888,77;2888,77;2068,00;106161,24
11.02.2020 12:00;552710,20;1700515,00;13871,50;8918,00;6039,00;-178,31;24415,50;11949,33;24415,50;13230,00;24415,50;11949,33;3757,47;57587,00;5185,00;30264,00;17553,50;14445,00;21738,01;17063,73;18923,00;18923,00;17063,73;34103,25;9950,75;18182,42;23218,00;9950,75;22006,09;14416,00;17553,50;1115,25;31727,75;52776,00;27962,00;134777,00;10891,50;23218,00;10891,50;10891,50;221560,00;9689,15;2924,17;2924,17;1836,00;107944,44
11.02.2020 13:00;543798,30;1705717,00;14172,25;8409,25;5557,25;-356,93;22849,25;11512,55;22849,25;11970,00;22849,25;11512,55;3585,19;56952,00;5237,00;31690,00;17005,25;13857,00;21333,39;16965,19;19270,00;19270,00;16965,19;33493,25;10085,63;17180,90;20413,75;10085,63;21730,24;14490,50;17005,25;1073,75;31103,75;52971,00;26959,00;132487,00;10437,75;20413,75;10437,75;10437,75;218202,50;9444,66;2893,26;2893,26;1903,00;106267,77
11.02.2020 14:00;541764,60;1698228,00;12266,75;8195,50;5478,25;-756,10;22427,75;11226,27;22427,75;10953,33;22427,75;11226,27;3553,28;57682,00;5616,00;32927,00;17135,50;15214,00;21407,73;16522,34;19456,00;19456,00;16522,34;33499,75;10022,17;16827,01;20973,00;10022,17;22227,03;14425,00;17135,50;1062,25;30576,25;50733,00;26396,00;133008,00;10153,50;20973,00;10153,50;10153,50;212060,00;9442,58;2762,92;2762,92;2073,00;103921,94
11.02.2020 15:00;542013,40;1684375,00;13236,50;8542,00;6147,75;-593,38;21888,50;11111,20;21888,50;9140,00;21888,50;11111,20;3516,77;57694,00;5566,00;32527,00;16844,75;14964,00;21688,30;15934,25;19522,00;19522,00;15934,25;33561,75;10016,52;16499,85;20527,75;10016,52;20928,09;14001,75;16844,75;1020,25;30067,00;50037,00;26717,00;133420,00;10687,75;20527,75;10687,75;10687,75;211672,50;9384,37;2775,14;2775,14;2024,00;101695,80
11.02.2020 16:00;557781,50;1653168,00;14600,50;9679,25;6476,75;253,31;23140,00;11557,35;23140,00;8270,00;23140,00;11557,35;3598,25;58039,00;5884,00;33757,00;17168,75;15449,00;22549,58;16454,01;19701,00;19701,00;16454,01;34780,50;10179,20;17348,68;21471,00;10179,20;19701,58;14102,25;17168,75;1129,00;30071,25;50919,00;26623,00;133397,00;11476,75;21471,00;11476,75;11476,75;212120,00;9152,60;2922,16;2922,16;2136,00;102186,88
11.02.2020 17:00;599301,30;1631187,00;15427,50;10464,50;7059,50;43,21;24942,50;12060,92;24942,50;7215,00;24942,50;12060,92;3738,10;61437,00;6796,00;35186,00;18089,00;16165,00;23535,71;18482,64;20607,00;20607,00;18482,64;36190,00;10487,44;18501,71;23528,50;10487,44;19643,90;15022,50;18089,00;1301,50;31821,50;52598,00;28255,00;138680,00;12362,25;23528,50;12362,25;12362,25;216845,00;9192,25;3239,42;3239,42;2457,00;110195,26
11.02.2020 18:00;607575,00;1659975,00;15281,75;10275,50;6976,50;-128,22;24178,25;11957,41;24178,25;6580,00;24178,25;11957,41;3782,80;61666,00;7355,00;36296,00;18737,00;17165,00;24847,24;20688,77;21442,00;21442,00;20688,77;37059,50;10709,46;18067,83;22743,00;10709,46;18154,36;15826,25;18737,00;1442,75;31527,25;52576,00;28578,00;140484,00;12803,00;22743,00;12803,00;12803,00;217862,50;9142,86;3382,69;3382,69;2570,00;111819,23
11.02.2020 19:00;567078,30;1374210,00;14227,00;9864,00;6655,25;516,94;21950,00;10714,15;21950,00;6245,00;21950,00;10714,15;3490,00;57489,00;6477,00;35058,00;17814,00;16077,00;23864,84;19726,73;20556,00;20556,00;19726,73;36131,50;10469,15;16332,08;20760,50;10469,15;17367,87;15222,75;17814,00;1385,25;29593,50;50201,00;26226,00;132186,00;11755,75;20760,50;11755,75;11755,75;212632,50;8209,54;3173,22;3173,22;2256,00;103051,41
11.02.2020 20:00;515501,90;1259419,00;12852,75;8800,50;5957,50;-290,16;19296,50;9632,01;19296,50;6050,00;19296,50;9632,01;2985,69;52304,00;5540,00;33169,00;16192,50;14437,00;21495,68;17777,35;18954,00;18954,00;17777,35;32516,00;9529,56;14464,25;18394,75;9529,56;15740,39;13702,25;16192,50;1284,50;26271,50;46973,00;23303,00;119271,00;10483,00;18394,75;10483,00;10483,00;206647,50;6690,40;2880,87;2880,87;1930,00;90217,23
11.02.2020 21:00;475152,50;1219652,00;11455,25;7764,50;5140,25;-444,76;17118,25;8450,17;17118,25;6145,00;17118,25;8450,17;2547,95;46792,00;4730,00;31456,00;14293,00;12737,00;18893,32;15800,31;17128,00;17128,00;15800,31;29146,50;8667,11;12784,21;18076,00;8667,11;13978,60;12330,00;14293,00;1131,00;23470,25;41606,00;20291,00;108147,00;10203,00;18076,00;10203,00;10203,00;204267,50;5763,11;2642,76;2642,76;1651,00;78563,30
11.02.2020 22:00;428563,40;1182166,00;10125,75;6686,00;4483,75;421,11;14936,50;7093,57;14936,50;6740,00;14936,50;7093,57;2460,02;42684,00;4024,00;30139,00;12387,75;11317,00;16331,89;13220,54;15217,00;15217,00;13220,54;26496,50;7343,75;11015,03;15552,00;7343,75;13060,69;10399,25;12387,75;1178,75;21067,25;37488,00;17910,00;102157,00;8860,25;15552,00;8860,25;8860,25;197990,00;5072,12;2238,57;2238,57;1417,00;67748,87
11.02.2020 23:00;386413,60;1299293,00;8771,25;5590,00;3892,75;121,65;12307,75;5909,43;12307,75;8625,00;12307,75;5909,43;2304,23;37744,00;3443,00;27908,00;11118,75;10315,00;13839,35;10955,57;13386,00;13386,00;10955,57;22525,75;6776,32;9108,59;13356,50;6776,32;12305,34;8714,50;11118,75;1034,75;18257,00;35459,00;15419,00;91160,00;7082,00;13356,50;7082,00;7082,00;155802,50;4517,20;1867,77;1867,77;1227,00;58039,36
