Datum;0_Ezg_Enercon-126_Enercon E-66/1800_1975;1_Ezg_Enercon-126_Enercon E-66/1800_1975;2_Ezg_SÃÂ¼dwind N3127_Nordex N117/3000_1975;3_Ezg_Enercon E-66/18.70_Enercon E-66/1800_1975;4_Ezg_Enercon E-66/18.70_Enercon E-66/1800_1975;5_Ezg_Nordex N117/3000_Nordex N117/3000_1975;6_Ezg_Nordex N27/150_nan_1975;7_Ezg_Nordex N27/150_nan_1975;8_Ezg_AN Bonus 600/44_nan_1975;9_Ezg_AN Bonus 600/45_nan_1975;10_Ezg_Enercon E-40/5.40_nan_1975;11_Ezg_Enercon E-40/5.40_nan_1975;12_Ezg_Senvion MM100_nan_1975;13_Ezg_Senvion MM100_nan_1975;14_Ezg_Senvion MM100_nan_1975;15_Ezg_Senvion MM100_nan_1975;16_Ezg_Senvion MM100_nan_1975;17_Ezg_Senvion MM100_nan_1975;18_Ezg_Nordex N117/3000_Nordex N117/3000_1975;19_Ezg_Nordex N117/2400_Nordex N117/2400_1975;20_Ezg_Nordex N117/2400_Nordex N117/2400_1975;21_Ezg_Nordex N117/2400_Nordex N117/2400_1975;22_Ezg_Nordex N117/2400_Nordex N117/2400_1975;23_Ezg_Nordex N117/2400_Nordex N117/2400_1975;24_Ezg_Nordex N100/2500_nan_1975;25_Ezg_Nordex N100/2500_nan_1975;26_Ezg_Micon M1500-600_nan_1975;27_Ezg_Micon M1500-600_nan_1975;28_Ezg_Micon M1500-600_nan_1975;29_Ezg_Enercon E-40/5.40_nan_1975;30_Ezg_Enercon E-40/5.40_nan_1975;31_Ezg_Enercon E-40/5.40_nan_1975;32_Ezg_Enercon E-40/6.44_nan_1975;33_Ezg_Enercon E-40/6.44_nan_1975;34_Ezg_Enercon E-40/6.44_nan_1975;35_Ezg_Enercon E-40/6.44_nan_1975;36_Ezg_Vestas V90-2MW_nan_1975;37_Ezg_Vestas V117-3.3MW_nan_1975;38_Ezg_Vestas V117-3.3MW_nan_1975;39_Ezg_Enercon E-66/15.66_Enercon E-66/1500_1975;40_Ezg_Repower MD77_nan_1975;41_Ezg_Repower 3.4M104_REpower 3.4M104_1975;42_Ezg_Tacke TW 600_Tacke TW 600_1975;43_Ezg_Enercon E-40/5.40_nan_1975;44_Ezg_Enercon E-92_nan_1975;45_Ezg_Enercon E-92_nan_1975;46_Ezg_Senvion MM100_nan_1975;47_Ezg_Senvion MM100_nan_1975;48_Ezg_Senvion MM100_nan_1975;49_Ezg_Senvion MM100_nan_1975;50_Ezg_Enercon E-40/5.40_nan_1975;51_Ezg_Enercon E-40/5.40_nan_1975;52_Ezg_Enercon E-40/5.40_nan_1975;53_Ezg_Enercon E-40/5.40_nan_1975;54_Ezg_NEG Micon NM48/600_nan_1975;55_Ezg_NEG Micon NM48/600_nan_1975;56_Ezg_Nordex N117/2400_Nordex N117/2400_1975;57_Ezg_Nordex N117/2400_Nordex N117/2400_1975;58_Ezg_Nordex N117/2400_Nordex N117/2400_1975;59_Ezg_Nordex N117/2400_Nordex N117/2400_1975;60_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;61_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;62_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;63_Ezg_Nordex N117/3000_Nordex N117/3000_1975;64_Ezg_Nordex N117/3000_Nordex N117/3000_1975;65_Ezg_Nordex N117/3000_Nordex N117/3000_1975
2019-06-05 09:00:00;2655;2655;124;796;796;1383;63;63;255;255;212;212;851;851;851;851;851;851;1383;1207;1207;1207;1207;1207;1063;1063;255;255;255;212;212;212;255;255;255;255;851;1404;1404;638;638;1393;228;212;851;851;851;851;851;851;212;212;212;212;255;255;1207;1207;1207;1207;1327;1327;1327;1383;1383;1383
2019-06-05 10:00:00;2512;2512;117;753;753;1308;60;60;241;241;201;201;805;805;805;805;805;805;1308;1141;1141;1141;1141;1141;1006;1006;241;241;241;201;201;201;241;241;241;241;805;1328;1328;603;603;1318;216;201;805;805;805;805;805;805;201;201;201;201;241;241;1141;1141;1141;1141;1256;1256;1256;1308;1308;1308
2019-06-05 11:00:00;2081;2081;97;624;624;1084;50;50;200;200;166;166;667;667;667;667;667;667;1084;946;946;946;946;946;833;833;200;200;200;166;166;166;200;200;200;200;667;1100;1100;500;500;1092;179;166;667;667;667;667;667;667;166;166;166;166;200;200;946;946;946;946;1040;1040;1040;1084;1084;1084
2019-06-05 12:00:00;2225;2225;104;667;667;1158;53;53;213;213;178;178;713;713;713;713;713;713;1158;1011;1011;1011;1011;1011;891;891;213;213;213;178;178;178;213;213;213;213;713;1176;1176;534;534;1167;191;178;713;713;713;713;713;713;178;178;178;178;213;213;1011;1011;1011;1011;1112;1112;1112;1158;1158;1158
2019-06-05 13:00:00;1507;1507;70;452;452;785;36;36;144;144;120;120;483;483;483;483;483;483;785;685;685;685;685;685;603;603;144;144;144;120;120;120;144;144;144;144;483;797;797;362;362;0;129;120;483;483;483;483;483;483;120;120;120;120;144;144;685;685;685;685;0;0;0;785;785;785
2019-06-05 14:00:00;2727;2727;127;818;818;1420;65;65;262;262;218;218;874;874;874;874;874;874;1420;1239;1239;1239;1239;1239;1092;1092;262;262;262;218;218;218;262;262;262;262;874;1442;1442;655;655;1431;235;218;874;874;874;874;874;874;218;218;218;218;262;262;1239;1239;1239;1239;1363;1363;1363;1420;1420;1420
2019-06-05 15:00:00;2871;2871;134;861;861;1495;69;69;276;276;230;230;920;920;920;920;920;920;1495;1305;1305;1305;1305;1305;1150;1150;276;276;276;230;230;230;276;276;276;276;920;1518;1518;690;690;1506;247;230;920;920;920;920;920;920;230;230;230;230;276;276;1305;1305;1305;1305;1435;1435;1435;1495;1495;1495
2019-06-05 16:00:00;4163;4163;195;1248;1248;2168;100;100;400;400;333;333;1334;1334;1334;1334;1334;1334;2168;1892;1892;1892;1892;1892;1667;1667;400;400;400;333;333;333;400;400;400;400;1334;2201;2201;1000;1000;2184;358;333;1334;1334;1334;1334;1334;1334;333;333;333;333;400;400;1892;1892;1892;1892;2081;2081;2081;2168;2168;2168
2019-06-05 17:00:00;5096;5096;238;1528;1528;2654;122;122;490;490;408;408;1633;1633;1633;1633;1633;1633;2654;2316;2316;2316;2316;2316;2041;2041;490;490;490;408;408;408;490;490;490;490;1633;2695;2695;1225;1225;2673;439;408;1633;1633;1633;1633;1633;1633;408;408;408;408;490;490;2316;2316;2316;2316;2548;2548;2548;2654;2654;2654
2019-06-05 18:00:00;4091;4091;191;1227;1227;2130;98;98;393;393;327;327;1311;1311;1311;1311;1311;1311;2130;1859;1859;1859;1859;1859;1639;1639;393;393;393;327;327;327;393;393;393;393;1311;2163;2163;983;983;2146;352;327;1311;1311;1311;1311;1311;1311;327;327;327;327;393;393;1859;1859;1859;1859;2045;2045;2045;2130;2130;2130
2019-06-05 19:00:00;2583;2583;121;775;775;1345;62;62;248;248;207;207;828;828;828;828;828;828;1345;1174;1174;1174;1174;1174;1035;1035;248;248;248;207;207;207;248;248;248;248;828;1366;1366;621;621;1355;222;207;828;828;828;828;828;828;207;207;207;207;248;248;1174;1174;1174;1174;1291;1291;1291;1345;1345;1345
2019-06-05 20:00:00;1794;1794;84;538;538;934;43;43;172;172;143;143;575;575;575;575;575;575;934;815;815;815;815;815;718;718;172;172;172;143;143;143;172;172;172;172;575;948;948;431;431;941;154;143;575;575;575;575;575;575;143;143;143;143;172;172;815;815;815;815;0;0;0;934;934;934
2019-06-05 21:00:00;1579;1579;74;473;473;822;37;37;151;151;126;126;506;506;506;506;506;506;822;717;717;717;717;717;632;632;151;151;151;126;126;126;151;151;151;151;506;835;835;379;379;0;136;126;506;506;506;506;506;506;126;126;126;126;151;151;717;717;717;717;0;0;0;822;822;822
2019-06-05 22:00:00;1507;1507;70;452;452;785;36;36;144;144;120;120;483;483;483;483;483;483;785;685;685;685;685;685;603;603;144;144;144;120;120;120;144;144;144;144;483;797;797;362;362;0;129;120;483;483;483;483;483;483;120;120;120;120;144;144;685;685;685;685;0;0;0;785;785;785
2019-06-05 23:00:00;2081;2081;97;624;624;1084;50;50;200;200;166;166;667;667;667;667;667;667;1084;946;946;946;946;946;833;833;200;200;200;166;166;166;200;200;200;200;667;1100;1100;500;500;1092;179;166;667;667;667;667;667;667;166;166;166;166;200;200;946;946;946;946;1040;1040;1040;1084;1084;1084
2019-06-06 00:00:00;2942;2942;137;882;882;1532;70;70;282;282;235;235;943;943;943;943;943;943;1532;1337;1337;1337;1337;1337;1179;1179;282;282;282;235;235;235;282;282;282;282;943;1556;1556;707;707;1544;253;235;943;943;943;943;943;943;235;235;235;235;282;282;1337;1337;1337;1337;1471;1471;1471;1532;1532;1532
2019-06-06 01:00:00;3229;3229;151;968;968;1682;77;77;310;310;258;258;1035;1035;1035;1035;1035;1035;1682;1468;1468;1468;1468;1468;1294;1294;310;310;310;258;258;258;310;310;310;310;1035;1708;1708;776;776;1694;278;258;1035;1035;1035;1035;1035;1035;258;258;258;258;310;310;1468;1468;1468;1468;1614;1614;1614;1682;1682;1682
2019-06-06 02:00:00;3517;3517;164;1055;1055;1831;84;84;338;338;281;281;1127;1127;1127;1127;1127;1127;1831;1598;1598;1598;1598;1598;1409;1409;338;338;338;281;281;281;338;338;338;338;1127;1859;1859;845;845;1845;303;281;1127;1127;1127;1127;1127;1127;281;281;281;281;338;338;1598;1598;1598;1598;1758;1758;1758;1831;1831;1831
2019-06-06 03:00:00;3158;3158;148;947;947;1644;75;75;303;303;253;253;1012;1012;1012;1012;1012;1012;1644;1435;1435;1435;1435;1435;1265;1265;303;303;303;253;253;253;303;303;303;303;1012;1670;1670;759;759;1657;272;253;1012;1012;1012;1012;1012;1012;253;253;253;253;303;303;1435;1435;1435;1435;1579;1579;1579;1644;1644;1644
2019-06-06 04:00:00;2655;2655;124;796;796;1383;63;63;255;255;212;212;851;851;851;851;851;851;1383;1207;1207;1207;1207;1207;1063;1063;255;255;255;212;212;212;255;255;255;255;851;1404;1404;638;638;1393;228;212;851;851;851;851;851;851;212;212;212;212;255;255;1207;1207;1207;1207;1327;1327;1327;1383;1383;1383
2019-06-06 05:00:00;2440;2440;114;732;732;1271;58;58;234;234;195;195;782;782;782;782;782;782;1271;1109;1109;1109;1109;1109;977;977;234;234;234;195;195;195;234;234;234;234;782;1290;1290;586;586;1280;210;195;782;782;782;782;782;782;195;195;195;195;234;234;1109;1109;1109;1109;1220;1220;1220;1271;1271;1271
2019-06-06 06:00:00;2296;2296;107;689;689;1196;55;55;220;220;184;184;736;736;736;736;736;736;1196;1044;1044;1044;1044;1044;920;920;220;220;220;184;184;184;220;220;220;220;736;1214;1214;552;552;1205;198;184;736;736;736;736;736;736;184;184;184;184;220;220;1044;1044;1044;1044;1148;1148;1148;1196;1196;1196
2019-06-06 07:00:00;3301;3301;154;990;990;1719;79;79;317;317;264;264;1058;1058;1058;1058;1058;1058;1719;1500;1500;1500;1500;1500;1322;1322;317;317;317;264;264;264;317;317;317;317;1058;1746;1746;793;793;1732;284;264;1058;1058;1058;1058;1058;1058;264;264;264;264;317;317;1500;1500;1500;1500;1650;1650;1650;1719;1719;1719
2019-06-06 08:00:00;3229;3229;151;968;968;1682;77;77;310;310;258;258;1035;1035;1035;1035;1035;1035;1682;1468;1468;1468;1468;1468;1294;1294;310;310;310;258;258;258;310;310;310;310;1035;1708;1708;776;776;1694;278;258;1035;1035;1035;1035;1035;1035;258;258;258;258;310;310;1468;1468;1468;1468;1614;1614;1614;1682;1682;1682
2019-06-06 09:00:00;2081;2081;97;624;624;1084;50;50;200;200;166;166;667;667;667;667;667;667;1084;946;946;946;946;946;833;833;200;200;200;166;166;166;200;200;200;200;667;1100;1100;500;500;1092;179;166;667;667;667;667;667;667;166;166;166;166;200;200;946;946;946;946;1040;1040;1040;1084;1084;1084
2019-06-06 10:00:00;2440;2440;114;732;732;1271;58;58;234;234;195;195;782;782;782;782;782;782;1271;1109;1109;1109;1109;1109;977;977;234;234;234;195;195;195;234;234;234;234;782;1290;1290;586;586;1280;210;195;782;782;782;782;782;782;195;195;195;195;234;234;1109;1109;1109;1109;1220;1220;1220;1271;1271;1271
2019-06-06 11:00:00;3875;3875;181;1162;1162;2018;93;93;372;372;310;310;1242;1242;1242;1242;1242;1242;2018;1761;1761;1761;1761;1761;1552;1552;372;372;372;310;310;310;372;372;372;372;1242;2049;2049;931;931;2033;334;310;1242;1242;1242;1242;1242;1242;310;310;310;310;372;372;1761;1761;1761;1761;1937;1937;1937;2018;2018;2018
2019-06-06 12:00:00;4809;4809;225;1442;1442;2504;115;115;462;462;385;385;1541;1541;1541;1541;1541;1541;2504;2185;2185;2185;2185;2185;1926;1926;462;462;462;385;385;385;462;462;462;462;1541;2543;2543;1156;1156;2523;414;385;1541;1541;1541;1541;1541;1541;385;385;385;385;462;462;2185;2185;2185;2185;2404;2404;2404;2504;2504;2504
2019-06-06 13:00:00;5383;5383;252;1614;1614;2803;129;129;517;517;431;431;1725;1725;1725;1725;1725;1725;2803;2400;2400;2400;2400;2400;2156;2156;517;517;517;431;431;431;517;517;517;517;1725;2846;2846;1294;1294;2824;464;431;1725;1725;1725;1725;1725;1725;431;431;431;431;517;517;2400;2400;2400;2400;2691;2691;2691;2803;2803;2803
2019-06-06 14:00:00;4378;4378;205;1313;1313;2280;105;105;420;420;350;350;1403;1403;1403;1403;1403;1403;2280;1990;1990;1990;1990;1990;1754;1754;420;420;420;350;350;350;420;420;420;420;1403;2315;2315;1052;1052;2297;377;350;1403;1403;1403;1403;1403;1403;350;350;350;350;420;420;1990;1990;1990;1990;2189;2189;2189;2280;2280;2280
2019-06-06 15:00:00;4234;4234;198;1270;1270;2205;101;101;407;407;339;339;1357;1357;1357;1357;1357;1357;2205;1924;1924;1924;1924;1924;1696;1696;407;407;407;339;339;339;407;407;407;407;1357;2239;2239;1017;1017;2221;365;339;1357;1357;1357;1357;1357;1357;339;339;339;339;407;407;1924;1924;1924;1924;2117;2117;2117;2205;2205;2205
2019-06-06 16:00:00;4163;4163;195;1248;1248;2168;100;100;400;400;333;333;1334;1334;1334;1334;1334;1334;2168;1892;1892;1892;1892;1892;1667;1667;400;400;400;333;333;333;400;400;400;400;1334;2201;2201;1000;1000;2184;358;333;1334;1334;1334;1334;1334;1334;333;333;333;333;400;400;1892;1892;1892;1892;2081;2081;2081;2168;2168;2168
2019-06-06 17:00:00;4880;4880;228;1464;1464;2542;117;117;469;469;391;391;1564;1564;1564;1564;1564;1564;2542;2218;2218;2218;2218;2218;1955;1955;469;469;469;391;391;391;469;469;469;469;1564;2581;2581;1173;1173;2560;420;391;1564;1564;1564;1564;1564;1564;391;391;391;391;469;469;2218;2218;2218;2218;2440;2440;2440;2542;2542;2542
2019-06-06 18:00:00;5167;5167;242;1550;1550;2691;124;124;496;496;414;414;1656;1656;1656;1656;1656;1656;2691;2349;2349;2349;2349;2349;2070;2070;496;496;496;414;414;414;496;496;496;496;1656;2733;2733;1242;1242;2711;445;414;1656;1656;1656;1656;1656;1656;414;414;414;414;496;496;2349;2349;2349;2349;2583;2583;2583;2691;2691;2691
2019-06-06 19:00:00;4019;4019;188;1205;1205;2093;96;96;386;386;322;322;1288;1288;1288;1288;1288;1288;2093;1827;1827;1827;1827;1827;1610;1610;386;386;386;322;322;322;386;386;386;386;1288;2125;2125;966;966;2108;346;322;1288;1288;1288;1288;1288;1288;322;322;322;322;386;386;1827;1827;1827;1827;2009;2009;2009;2093;2093;2093
2019-06-06 20:00:00;2942;2942;137;882;882;1532;70;70;282;282;235;235;943;943;943;943;943;943;1532;1337;1337;1337;1337;1337;1179;1179;282;282;282;235;235;235;282;282;282;282;943;1556;1556;707;707;1544;253;235;943;943;943;943;943;943;235;235;235;235;282;282;1337;1337;1337;1337;1471;1471;1471;1532;1532;1532
2019-06-06 21:00:00;1291;1291;0;387;387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-06 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-06 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 08:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 09:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-06-07 10:00:00;1794;1794;84;538;538;934;43;43;172;172;143;143;575;575;575;575;575;575;934;815;815;815;815;815;718;718;172;172;172;143;143;143;172;172;172;172;575;948;948;431;431;941;154;143;575;575;575;575;575;575;143;143;143;143;172;172;815;815;815;815;0;0;0;934;934;934
2019-06-07 11:00:00;2512;2512;117;753;753;1308;60;60;241;241;201;201;805;805;805;805;805;805;1308;1141;1141;1141;1141;1141;1006;1006;241;241;241;201;201;201;241;241;241;241;805;1328;1328;603;603;1318;216;201;805;805;805;805;805;805;201;201;201;201;241;241;1141;1141;1141;1141;1256;1256;1256;1308;1308;1308
2019-06-07 12:00:00;2368;2368;111;710;710;1233;56;56;227;227;189;189;759;759;759;759;759;759;1233;1076;1076;1076;1076;1076;948;948;227;227;227;189;189;189;227;227;227;227;759;1252;1252;569;569;1242;204;189;759;759;759;759;759;759;189;189;189;189;227;227;1076;1076;1076;1076;1184;1184;1184;1233;1233;1233
2019-06-07 13:00:00;3229;3229;151;968;968;1682;77;77;310;310;258;258;1035;1035;1035;1035;1035;1035;1682;1468;1468;1468;1468;1468;1294;1294;310;310;310;258;258;258;310;310;310;310;1035;1708;1708;776;776;1694;278;258;1035;1035;1035;1035;1035;1035;258;258;258;258;310;310;1468;1468;1468;1468;1614;1614;1614;1682;1682;1682
2019-06-07 14:00:00;3445;3445;161;1033;1033;1794;82;82;331;331;276;276;1104;1104;1104;1104;1104;1104;1794;1566;1566;1566;1566;1566;1380;1380;331;331;331;276;276;276;331;331;331;331;1104;1822;1822;828;828;1807;297;276;1104;1104;1104;1104;1104;1104;276;276;276;276;331;331;1566;1566;1566;1566;1722;1722;1722;1794;1794;1794
2019-06-07 15:00:00;3804;3804;178;1141;1141;1981;91;91;365;365;304;304;1219;1219;1219;1219;1219;1219;1981;1729;1729;1729;1729;1729;1524;1524;365;365;365;304;304;304;365;365;365;365;1219;2011;2011;914;914;1996;327;304;1219;1219;1219;1219;1219;1219;304;304;304;304;365;365;1729;1729;1729;1729;1902;1902;1902;1981;1981;1981
2019-06-07 16:00:00;4091;4091;191;1227;1227;2130;98;98;393;393;327;327;1311;1311;1311;1311;1311;1311;2130;1859;1859;1859;1859;1859;1639;1639;393;393;393;327;327;327;393;393;393;393;1311;2163;2163;983;983;2146;352;327;1311;1311;1311;1311;1311;1311;327;327;327;327;393;393;1859;1859;1859;1859;2045;2045;2045;2130;2130;2130
2019-06-07 17:00:00;4378;4378;205;1313;1313;2280;105;105;420;420;350;350;1403;1403;1403;1403;1403;1403;2280;1990;1990;1990;1990;1990;1754;1754;420;420;420;350;350;350;420;420;420;420;1403;2315;2315;1052;1052;2297;377;350;1403;1403;1403;1403;1403;1403;350;350;350;350;420;420;1990;1990;1990;1990;2189;2189;2189;2280;2280;2280
2019-06-07 18:00:00;3875;3875;181;1162;1162;2018;93;93;372;372;310;310;1242;1242;1242;1242;1242;1242;2018;1761;1761;1761;1761;1761;1552;1552;372;372;372;310;310;310;372;372;372;372;1242;2049;2049;931;931;2033;334;310;1242;1242;1242;1242;1242;1242;310;310;310;310;372;372;1761;1761;1761;1761;1937;1937;1937;2018;2018;2018
2019-06-07 19:00:00;3804;3804;178;1141;1141;1981;91;91;365;365;304;304;1219;1219;1219;1219;1219;1219;1981;1729;1729;1729;1729;1729;1524;1524;365;365;365;304;304;304;365;365;365;365;1219;2011;2011;914;914;1996;327;304;1219;1219;1219;1219;1219;1219;304;304;304;304;365;365;1729;1729;1729;1729;1902;1902;1902;1981;1981;1981
2019-06-07 20:00:00;3660;3660;171;1098;1098;1906;87;87;351;351;293;293;1173;1173;1173;1173;1173;1173;1906;1663;1663;1663;1663;1663;1466;1466;351;351;351;293;293;293;351;351;351;351;1173;1935;1935;879;879;1920;315;293;1173;1173;1173;1173;1173;1173;293;293;293;293;351;351;1663;1663;1663;1663;1830;1830;1830;1906;1906;1906
2019-06-07 21:00:00;2296;2296;107;689;689;1196;55;55;220;220;184;184;736;736;736;736;736;736;1196;1044;1044;1044;1044;1044;920;920;220;220;220;184;184;184;220;220;220;220;736;1214;1214;552;552;1205;198;184;736;736;736;736;736;736;184;184;184;184;220;220;1044;1044;1044;1044;1148;1148;1148;1196;1196;1196
2019-06-07 22:00:00;1650;1650;77;495;495;859;39;39;158;158;132;132;529;529;529;529;529;529;859;750;750;750;750;750;661;661;158;158;158;132;132;132;158;158;158;158;529;873;873;396;396;0;142;132;529;529;529;529;529;529;132;132;132;132;158;158;750;750;750;750;0;0;0;859;859;859
2019-06-07 23:00:00;3158;3158;148;947;947;1644;75;75;303;303;253;253;1012;1012;1012;1012;1012;1012;1644;1435;1435;1435;1435;1435;1265;1265;303;303;303;253;253;253;303;303;303;303;1012;1670;1670;759;759;1657;272;253;1012;1012;1012;1012;1012;1012;253;253;253;253;303;303;1435;1435;1435;1435;1579;1579;1579;1644;1644;1644
2019-06-08 00:00:00;2655;2655;124;796;796;1383;63;63;255;255;212;212;851;851;851;851;851;851;1383;1207;1207;1207;1207;1207;1063;1063;255;255;255;212;212;212;255;255;255;255;851;1404;1404;638;638;1393;228;212;851;851;851;851;851;851;212;212;212;212;255;255;1207;1207;1207;1207;1327;1327;1327;1383;1383;1383
2019-06-08 01:00:00;3158;3158;148;947;947;1644;75;75;303;303;253;253;1012;1012;1012;1012;1012;1012;1644;1435;1435;1435;1435;1435;1265;1265;303;303;303;253;253;253;303;303;303;303;1012;1670;1670;759;759;1657;272;253;1012;1012;1012;1012;1012;1012;253;253;253;253;303;303;1435;1435;1435;1435;1579;1579;1579;1644;1644;1644
2019-06-08 02:00:00;2871;2871;134;861;861;1495;69;69;276;276;230;230;920;920;920;920;920;920;1495;1305;1305;1305;1305;1305;1150;1150;276;276;276;230;230;230;276;276;276;276;920;1518;1518;690;690;1506;247;230;920;920;920;920;920;920;230;230;230;230;276;276;1305;1305;1305;1305;1435;1435;1435;1495;1495;1495
2019-06-08 03:00:00;3086;3086;144;925;925;1607;74;74;296;296;247;247;989;989;989;989;989;989;1607;1402;1402;1402;1402;1402;1236;1236;296;296;296;247;247;247;296;296;296;296;989;1632;1632;741;741;1619;266;247;989;989;989;989;989;989;247;247;247;247;296;296;1402;1402;1402;1402;1543;1543;1543;1607;1607;1607
2019-06-08 04:00:00;3804;3804;178;1141;1141;1981;91;91;365;365;304;304;1219;1219;1219;1219;1219;1219;1981;1729;1729;1729;1729;1729;1524;1524;365;365;365;304;304;304;365;365;365;365;1219;2011;2011;914;914;1996;327;304;1219;1219;1219;1219;1219;1219;304;304;304;304;365;365;1729;1729;1729;1729;1902;1902;1902;1981;1981;1981
2019-06-08 05:00:00;4091;4091;191;1227;1227;2130;98;98;393;393;327;327;1311;1311;1311;1311;1311;1311;2130;1859;1859;1859;1859;1859;1639;1639;393;393;393;327;327;327;393;393;393;393;1311;2163;2163;983;983;2146;352;327;1311;1311;1311;1311;1311;1311;327;327;327;327;393;393;1859;1859;1859;1859;2045;2045;2045;2130;2130;2130
2019-06-08 06:00:00;5167;5167;242;1550;1550;2691;124;124;496;496;414;414;1656;1656;1656;1656;1656;1656;2691;2349;2349;2349;2349;2349;2070;2070;496;496;496;414;414;414;496;496;496;496;1656;2733;2733;1242;1242;2711;445;414;1656;1656;1656;1656;1656;1656;414;414;414;414;496;496;2349;2349;2349;2349;2583;2583;2583;2691;2691;2691
2019-06-08 07:00:00;5455;5455;255;1636;1636;2841;131;131;524;524;437;437;1748;1748;1748;1748;1748;1748;2841;2400;2400;2400;2400;2400;2185;2185;524;524;524;437;437;437;524;524;524;524;1748;2884;2884;1311;1311;2862;470;437;1748;1748;1748;1748;1748;1748;437;437;437;437;524;524;2400;2400;2400;2400;2727;2727;2727;2841;2841;2841
2019-06-08 08:00:00;5670;5670;265;1701;1701;2953;136;136;545;545;454;454;1817;1817;1817;1817;1817;1817;2953;2400;2400;2400;2400;2400;2271;2271;545;545;545;454;454;454;545;545;545;545;1817;2998;2998;1363;1363;2975;488;454;1817;1817;1817;1817;1817;1817;454;454;454;454;545;545;2400;2400;2400;2400;2835;2835;2835;2953;2953;2953
